t,K,Z
35.321,0.962922,1.77085
35.322,0.962179,1.77078
35.323,0.961438,1.77072
35.324,0.960697,1.77065
35.325,0.959956,1.77058
35.326,0.959217,1.77051
35.327,0.958478,1.77043
35.328,0.957739,1.77036
35.329,0.957001,1.77029
35.33,0.956264,1.77021
35.331,0.955528,1.77013
35.332,0.954792,1.77005
35.333,0.954057,1.76997
35.334,0.953322,1.76989
35.335,0.952588,1.76981
35.336,0.951855,1.76973
35.337,0.951122,1.76964
35.338,0.95039,1.76955
35.339,0.949659,1.76947
35.34,0.948928,1.76938
35.341,0.948198,1.76929
35.342,0.947468,1.7692
35.343,0.94674,1.7691
35.344,0.946011,1.76901
35.345,0.945284,1.76891
35.346,0.944557,1.76882
35.347,0.943831,1.76872
35.348,0.943105,1.76862
35.349,0.94238,1.76852
35.35,0.941656,1.76842
35.351,0.940933,1.76831
35.352,0.94021,1.76821
35.353,0.939487,1.7681
35.354,0.938766,1.768
35.355,0.938045,1.76789
35.356,0.937325,1.76778
35.357,0.936605,1.76767
35.358,0.935886,1.76756
35.359,0.935168,1.76744
35.36,0.93445,1.76733
35.361,0.933733,1.76721
35.362,0.933016,1.76709
35.363,0.932301,1.76698
35.364,0.931586,1.76686
35.365,0.930871,1.76674
35.366,0.930158,1.76661
35.367,0.929444,1.76649
35.368,0.928732,1.76637
35.369,0.92802,1.76624
35.37,0.927309,1.76611
35.371,0.926599,1.76598
35.372,0.925889,1.76585
35.373,0.92518,1.76572
35.374,0.924472,1.76559
35.375,0.923764,1.76546
35.376,0.923057,1.76532
35.377,0.92235,1.76519
35.378,0.921644,1.76505
35.379,0.920939,1.76491
35.38,0.920235,1.76477
35.381,0.919531,1.76463
35.382,0.918828,1.76449
35.383,0.918126,1.76435
35.384,0.917424,1.7642
35.385,0.916723,1.76406
35.386,0.916022,1.76391
35.387,0.915323,1.76376
35.388,0.914623,1.76361
35.389,0.913925,1.76346
35.39,0.913227,1.76331
35.391,0.91253,1.76316
35.392,0.911834,1.763
35.393,0.911138,1.76285
35.394,0.910443,1.76269
35.395,0.909749,1.76253
35.396,0.909055,1.76237
35.397,0.908362,1.76221
35.398,0.90767,1.76205
35.399,0.906978,1.76189
35.4,0.906287,1.76173
35.401,0.905596,1.76156
35.402,0.904907,1.76139
35.403,0.904218,1.76123
35.404,0.90353,1.76106
35.405,0.902842,1.76089
35.406,0.902155,1.76072
35.407,0.901469,1.76054
35.408,0.900783,1.76037
35.409,0.900098,1.7602
35.41,0.899414,1.76002
35.411,0.89873,1.75984
35.412,0.898047,1.75967
35.413,0.897365,1.75949
35.414,0.896684,1.75931
35.415,0.896003,1.75912
35.416,0.895323,1.75894
35.417,0.894643,1.75876
35.418,0.893964,1.75857
35.419,0.893286,1.75838
35.42,0.892609,1.7582
35.421,0.891932,1.75801
35.422,0.891256,1.75782
35.423,0.89058,1.75763
35.424,0.889906,1.75743
35.425,0.889232,1.75724
35.426,0.888558,1.75705
35.427,0.887886,1.75685
35.428,0.887214,1.75665
35.429,0.886542,1.75646
35.43,0.885872,1.75626
35.431,0.885202,1.75606
35.432,0.884532,1.75585
35.433,0.883864,1.75565
35.434,0.883196,1.75545
35.435,0.882529,1.75524
35.436,0.881862,1.75504
35.437,0.881196,1.75483
35.438,0.880531,1.75462
35.439,0.879867,1.75441
35.44,0.879203,1.7542
35.441,0.87854,1.75399
35.442,0.877877,1.75378
35.443,0.877216,1.75356
35.444,0.876555,1.75335
35.445,0.875894,1.75313
35.446,0.875235,1.75291
35.447,0.874576,1.75269
35.448,0.873917,1.75247
35.449,0.87326,1.75225
35.45,0.872603,1.75203
35.451,0.871947,1.75181
35.452,0.871291,1.75158
35.453,0.870636,1.75136
35.454,0.869982,1.75113
35.455,0.869329,1.7509
35.456,0.868676,1.75067
35.457,0.868024,1.75044
35.458,0.867372,1.75021
35.459,0.866722,1.74998
35.46,0.866072,1.74975
35.461,0.865422,1.74951
35.462,0.864774,1.74928
35.463,0.864126,1.74904
35.464,0.863478,1.7488
35.465,0.862832,1.74857
35.466,0.862186,1.74833
35.467,0.861541,1.74808
35.468,0.860896,1.74784
35.469,0.860253,1.7476
35.47,0.859609,1.74736
35.471,0.858967,1.74711
35.472,0.858325,1.74686
35.473,0.857684,1.74662
35.474,0.857044,1.74637
35.475,0.856404,1.74612
35.476,0.855765,1.74587
35.477,0.855127,1.74562
35.478,0.854489,1.74536
35.479,0.853852,1.74511
35.48,0.853216,1.74485
35.481,0.852581,1.7446
35.482,0.851946,1.74434
35.483,0.851312,1.74408
35.484,0.850678,1.74382
35.485,0.850045,1.74356
35.486,0.849413,1.7433
35.487,0.848782,1.74304
35.488,0.848151,1.74277
35.489,0.847521,1.74251
35.49,0.846892,1.74224
35.491,0.846263,1.74198
35.492,0.845636,1.74171
35.493,0.845008,1.74144
35.494,0.844382,1.74117
35.495,0.843756,1.7409
35.496,0.843131,1.74063
35.497,0.842506,1.74035
35.498,0.841883,1.74008
35.499,0.84126,1.73981
35.5,0.840637,1.73953
35.501,0.840016,1.73925
35.502,0.839395,1.73897
35.503,0.838774,1.73869
35.504,0.838155,1.73841
35.505,0.837536,1.73813
35.506,0.836918,1.73785
35.507,0.8363,1.73757
35.508,0.835683,1.73728
35.509,0.835067,1.737
35.51,0.834452,1.73671
35.511,0.833837,1.73642
35.512,0.833223,1.73613
35.513,0.832609,1.73585
35.514,0.831997,1.73555
35.515,0.831385,1.73526
35.516,0.830774,1.73497
35.517,0.830163,1.73468
35.518,0.829553,1.73438
35.519,0.828944,1.73409
35.52,0.828335,1.73379
35.521,0.827728,1.73349
35.522,0.82712,1.73319
35.523,0.826514,1.73289
35.524,0.825908,1.73259
35.525,0.825303,1.73229
35.526,0.824699,1.73199
35.527,0.824095,1.73169
35.528,0.823492,1.73138
35.529,0.82289,1.73108
35.53,0.822288,1.73077
35.531,0.821687,1.73046
35.532,0.821087,1.73015
35.533,0.820488,1.72984
35.534,0.819889,1.72953
35.535,0.819291,1.72922
35.536,0.818693,1.72891
35.537,0.818096,1.72859
35.538,0.8175,1.72828
35.539,0.816905,1.72797
35.54,0.81631,1.72765
35.541,0.815716,1.72733
35.542,0.815123,1.72701
35.543,0.81453,1.72669
35.544,0.813939,1.72637
35.545,0.813347,1.72605
35.546,0.812757,1.72573
35.547,0.812167,1.72541
35.548,0.811578,1.72508
35.549,0.810989,1.72476
35.55,0.810402,1.72443
35.551,0.809814,1.7241
35.552,0.809228,1.72378
35.553,0.808642,1.72345
35.554,0.808057,1.72312
35.555,0.807473,1.72279
35.556,0.806889,1.72246
35.557,0.806306,1.72212
35.558,0.805724,1.72179
35.559,0.805143,1.72146
35.56,0.804562,1.72112
35.561,0.803982,1.72078
35.562,0.803402,1.72045
35.563,0.802823,1.72011
35.564,0.802245,1.71977
35.565,0.801668,1.71943
35.566,0.801091,1.71909
35.567,0.800515,1.71875
35.568,0.79994,1.7184
35.569,0.799365,1.71806
35.57,0.798791,1.71771
35.571,0.798218,1.71737
35.572,0.797645,1.71702
35.573,0.797073,1.71667
35.574,0.796502,1.71633
35.575,0.795931,1.71598
35.576,0.795361,1.71563
35.577,0.794792,1.71528
35.578,0.794224,1.71492
35.579,0.793656,1.71457
35.58,0.793089,1.71422
35.581,0.792522,1.71386
35.582,0.791957,1.71351
35.583,0.791392,1.71315
35.584,0.790827,1.71279
35.585,0.790263,1.71243
35.586,0.7897,1.71208
35.587,0.789138,1.71172
35.588,0.788576,1.71135
35.589,0.788016,1.71099
35.59,0.787455,1.71063
35.591,0.786896,1.71027
35.592,0.786337,1.7099
35.593,0.785779,1.70954
35.594,0.785221,1.70917
35.595,0.784664,1.7088
35.596,0.784108,1.70844
35.597,0.783552,1.70807
35.598,0.782998,1.7077
35.599,0.782444,1.70733
35.6,0.78189,1.70695
35.601,0.781337,1.70658
35.602,0.780785,1.70621
35.603,0.780234,1.70584
35.604,0.779683,1.70546
35.605,0.779133,1.70508
35.606,0.778584,1.70471
35.607,0.778035,1.70433
35.608,0.777487,1.70395
35.609,0.77694,1.70357
35.61,0.776393,1.70319
35.611,0.775847,1.70281
35.612,0.775302,1.70243
35.613,0.774757,1.70205
35.614,0.774213,1.70166
35.615,0.77367,1.70128
35.616,0.773128,1.7009
35.617,0.772586,1.70051
35.618,0.772045,1.70012
35.619,0.771504,1.69974
35.62,0.770964,1.69935
35.621,0.770425,1.69896
35.622,0.769886,1.69857
35.623,0.769349,1.69818
35.624,0.768812,1.69779
35.625,0.768275,1.69739
35.626,0.767739,1.697
35.627,0.767204,1.69661
35.628,0.76667,1.69621
35.629,0.766136,1.69581
35.63,0.765603,1.69542
35.631,0.76507,1.69502
35.632,0.764539,1.69462
35.633,0.764008,1.69422
35.634,0.763477,1.69382
35.635,0.762948,1.69342
35.636,0.762418,1.69302
35.637,0.76189,1.69262
35.638,0.761362,1.69222
35.639,0.760835,1.69181
35.64,0.760309,1.69141
35.641,0.759783,1.691
35.642,0.759258,1.6906
35.643,0.758734,1.69019
35.644,0.75821,1.68978
35.645,0.757687,1.68937
35.646,0.757165,1.68896
35.647,0.756643,1.68855
35.648,0.756122,1.68814
35.649,0.755602,1.68773
35.65,0.755082,1.68732
35.651,0.754563,1.6869
35.652,0.754045,1.68649
35.653,0.753527,1.68608
35.654,0.75301,1.68566
35.655,0.752494,1.68524
35.656,0.751978,1.68483
35.657,0.751464,1.68441
35.658,0.750949,1.68399
35.659,0.750436,1.68357
35.66,0.749923,1.68315
35.661,0.74941,1.68273
35.662,0.748899,1.68231
35.663,0.748388,1.68189
35.664,0.747877,1.68146
35.665,0.747368,1.68104
35.666,0.746859,1.68061
35.667,0.74635,1.68019
35.668,0.745843,1.67976
35.669,0.745336,1.67934
35.67,0.744829,1.67891
35.671,0.744324,1.67848
35.672,0.743819,1.67805
35.673,0.743314,1.67762
35.674,0.742811,1.67719
35.675,0.742308,1.67676
35.676,0.741805,1.67633
35.677,0.741304,1.67589
35.678,0.740803,1.67546
35.679,0.740302,1.67503
35.68,0.739802,1.67459
35.681,0.739303,1.67416
35.682,0.738805,1.67372
35.683,0.738307,1.67328
35.684,0.73781,1.67284
35.685,0.737314,1.6724
35.686,0.736818,1.67197
35.687,0.736323,1.67153
35.688,0.735828,1.67108
35.689,0.735335,1.67064
35.69,0.734841,1.6702
35.691,0.734349,1.66976
35.692,0.733857,1.66931
35.693,0.733366,1.66887
35.694,0.732875,1.66843
35.695,0.732386,1.66798
35.696,0.731896,1.66753
35.697,0.731408,1.66709
35.698,0.73092,1.66664
35.699,0.730433,1.66619
35.7,0.729946,1.66574
35.701,0.72946,1.66529
35.702,0.728975,1.66484
35.703,0.72849,1.66439
35.704,0.728006,1.66394
35.705,0.727523,1.66348
35.706,0.72704,1.66303
35.707,0.726558,1.66258
35.708,0.726077,1.66212
35.709,0.725596,1.66167
35.71,0.725116,1.66121
35.711,0.724636,1.66076
35.712,0.724157,1.6603
35.713,0.723679,1.65984
35.714,0.723202,1.65938
35.715,0.722725,1.65892
35.716,0.722249,1.65846
35.717,0.721773,1.658
35.718,0.721298,1.65754
35.719,0.720824,1.65708
35.72,0.72035,1.65662
35.721,0.719877,1.65615
35.722,0.719405,1.65569
35.723,0.718933,1.65522
35.724,0.718462,1.65476
35.725,0.717992,1.65429
35.726,0.717522,1.65383
35.727,0.717053,1.65336
35.728,0.716584,1.65289
35.729,0.716116,1.65242
35.73,0.715649,1.65195
35.731,0.715183,1.65148
35.732,0.714717,1.65101
35.733,0.714251,1.65054
35.734,0.713787,1.65007
35.735,0.713323,1.6496
35.736,0.712859,1.64913
35.737,0.712397,1.64865
35.738,0.711935,1.64818
35.739,0.711473,1.6477
35.74,0.711012,1.64723
35.741,0.710552,1.64675
35.742,0.710093,1.64628
35.743,0.709634,1.6458
35.744,0.709175,1.64532
35.745,0.708718,1.64484
35.746,0.708261,1.64436
35.747,0.707804,1.64388
35.748,0.707349,1.6434
35.749,0.706893,1.64292
35.75,0.706439,1.64244
35.751,0.705985,1.64196
35.752,0.705532,1.64147
35.753,0.705079,1.64099
35.754,0.704627,1.64051
35.755,0.704176,1.64002
35.756,0.703725,1.63954
35.757,0.703275,1.63905
35.758,0.702826,1.63857
35.759,0.702377,1.63808
35.76,0.701929,1.63759
35.761,0.701481,1.6371
35.762,0.701034,1.63661
35.763,0.700588,1.63613
35.764,0.700143,1.63564
35.765,0.699698,1.63514
35.766,0.699253,1.63465
35.767,0.698809,1.63416
35.768,0.698366,1.63367
35.769,0.697924,1.63318
35.77,0.697482,1.63268
35.771,0.69704,1.63219
35.772,0.6966,1.6317
35.773,0.69616,1.6312
35.774,0.69572,1.6307
35.775,0.695282,1.63021
35.776,0.694843,1.62971
35.777,0.694406,1.62921
35.778,0.693969,1.62872
35.779,0.693533,1.62822
35.78,0.693097,1.62772
35.781,0.692662,1.62722
35.782,0.692227,1.62672
35.783,0.691794,1.62622
35.784,0.69136,1.62572
35.785,0.690928,1.62522
35.786,0.690496,1.62471
35.787,0.690064,1.62421
35.788,0.689634,1.62371
35.789,0.689203,1.6232
35.79,0.688774,1.6227
35.791,0.688345,1.62219
35.792,0.687917,1.62169
35.793,0.687489,1.62118
35.794,0.687062,1.62068
35.795,0.686636,1.62017
35.796,0.68621,1.61966
35.797,0.685785,1.61915
35.798,0.68536,1.61864
35.799,0.684936,1.61813
35.8,0.684513,1.61762
35.801,0.68409,1.61711
35.802,0.683668,1.6166
35.803,0.683246,1.61609
35.804,0.682825,1.61558
35.805,0.682405,1.61507
35.806,0.681985,1.61455
35.807,0.681566,1.61404
35.808,0.681147,1.61353
35.809,0.68073,1.61301
35.81,0.680312,1.6125
35.811,0.679896,1.61198
35.812,0.67948,1.61147
35.813,0.679064,1.61095
35.814,0.678649,1.61043
35.815,0.678235,1.60992
35.816,0.677821,1.6094
35.817,0.677408,1.60888
35.818,0.676996,1.60836
35.819,0.676584,1.60784
35.82,0.676173,1.60732
35.821,0.675762,1.6068
35.822,0.675352,1.60628
35.823,0.674942,1.60576
35.824,0.674534,1.60524
35.825,0.674125,1.60471
35.826,0.673718,1.60419
35.827,0.673311,1.60367
35.828,0.672904,1.60314
35.829,0.672498,1.60262
35.83,0.672093,1.60209
35.831,0.671688,1.60157
35.832,0.671284,1.60104
35.833,0.670881,1.60052
35.834,0.670478,1.59999
35.835,0.670076,1.59946
35.836,0.669674,1.59893
35.837,0.669273,1.59841
35.838,0.668872,1.59788
35.839,0.668473,1.59735
35.84,0.668073,1.59682
35.841,0.667674,1.59629
35.842,0.667276,1.59576
35.843,0.666879,1.59523
35.844,0.666482,1.5947
35.845,0.666086,1.59416
35.846,0.66569,1.59363
35.847,0.665295,1.5931
35.848,0.6649,1.59257
35.849,0.664506,1.59203
35.85,0.664113,1.5915
35.851,0.66372,1.59096
35.852,0.663328,1.59043
35.853,0.662936,1.58989
35.854,0.662545,1.58936
35.855,0.662154,1.58882
35.856,0.661764,1.58828
35.857,0.661375,1.58775
35.858,0.660986,1.58721
35.859,0.660598,1.58667
35.86,0.660211,1.58613
35.861,0.659824,1.58559
35.862,0.659437,1.58505
35.863,0.659052,1.58451
35.864,0.658666,1.58397
35.865,0.658282,1.58343
35.866,0.657898,1.58289
35.867,0.657514,1.58235
35.868,0.657131,1.58181
35.869,0.656749,1.58127
35.87,0.656367,1.58072
35.871,0.655986,1.58018
35.872,0.655605,1.57964
35.873,0.655225,1.57909
35.874,0.654846,1.57855
35.875,0.654467,1.578
35.876,0.654089,1.57746
35.877,0.653711,1.57691
35.878,0.653334,1.57637
35.879,0.652957,1.57582
35.88,0.652581,1.57527
35.881,0.652206,1.57473
35.882,0.651831,1.57418
35.883,0.651457,1.57363
35.884,0.651083,1.57308
35.885,0.65071,1.57253
35.886,0.650338,1.57198
35.887,0.649966,1.57143
35.888,0.649594,1.57088
35.889,0.649223,1.57033
35.89,0.648853,1.56978
35.891,0.648483,1.56923
35.892,0.648114,1.56868
35.893,0.647746,1.56813
35.894,0.647378,1.56758
35.895,0.64701,1.56702
35.896,0.646643,1.56647
35.897,0.646277,1.56592
35.898,0.645911,1.56536
35.899,0.645546,1.56481
35.9,0.645181,1.56425
35.901,0.644817,1.5637
35.902,0.644454,1.56314
35.903,0.644091,1.56259
35.904,0.643729,1.56203
35.905,0.643367,1.56147
35.906,0.643006,1.56092
35.907,0.642645,1.56036
35.908,0.642285,1.5598
35.909,0.641925,1.55924
35.91,0.641566,1.55869
35.911,0.641208,1.55813
35.912,0.64085,1.55757
35.913,0.640493,1.55701
35.914,0.640136,1.55645
35.915,0.63978,1.55589
35.916,0.639424,1.55533
35.917,0.639069,1.55477
35.918,0.638714,1.55421
35.919,0.63836,1.55365
35.92,0.638007,1.55308
35.921,0.637654,1.55252
35.922,0.637302,1.55196
35.923,0.63695,1.5514
35.924,0.636599,1.55083
35.925,0.636248,1.55027
35.926,0.635898,1.54971
35.927,0.635549,1.54914
35.928,0.6352,1.54858
35.929,0.634851,1.54801
35.93,0.634503,1.54745
35.931,0.634156,1.54688
35.932,0.633809,1.54631
35.933,0.633463,1.54575
35.934,0.633117,1.54518
35.935,0.632772,1.54461
35.936,0.632427,1.54405
35.937,0.632083,1.54348
35.938,0.63174,1.54291
35.939,0.631397,1.54234
35.94,0.631054,1.54178
35.941,0.630712,1.54121
35.942,0.630371,1.54064
35.943,0.63003,1.54007
35.944,0.62969,1.5395
35.945,0.62935,1.53893
35.946,0.629011,1.53836
35.947,0.628672,1.53779
35.948,0.628334,1.53722
35.949,0.627997,1.53664
35.95,0.62766,1.53607
35.951,0.627323,1.5355
35.952,0.626987,1.53493
35.953,0.626652,1.53436
35.954,0.626317,1.53378
35.955,0.625983,1.53321
35.956,0.625649,1.53264
35.957,0.625316,1.53206
35.958,0.624983,1.53149
35.959,0.624651,1.53091
35.96,0.624319,1.53034
35.961,0.623988,1.52977
35.962,0.623658,1.52919
35.963,0.623328,1.52861
35.964,0.622998,1.52804
35.965,0.622669,1.52746
35.966,0.622341,1.52689
35.967,0.622013,1.52631
35.968,0.621685,1.52573
35.969,0.621359,1.52516
35.97,0.621032,1.52458
35.971,0.620706,1.524
35.972,0.620381,1.52342
35.973,0.620057,1.52284
35.974,0.619732,1.52227
35.975,0.619409,1.52169
35.976,0.619086,1.52111
35.977,0.618763,1.52053
35.978,0.618441,1.51995
35.979,0.618119,1.51937
35.98,0.617798,1.51879
35.981,0.617478,1.51821
35.982,0.617158,1.51763
35.983,0.616838,1.51705
35.984,0.616519,1.51646
35.985,0.616201,1.51588
35.986,0.615883,1.5153
35.987,0.615566,1.51472
35.988,0.615249,1.51414
35.989,0.614933,1.51355
35.99,0.614617,1.51297
35.991,0.614301,1.51239
35.992,0.613987,1.51181
35.993,0.613672,1.51122
35.994,0.613359,1.51064
35.995,0.613046,1.51005
35.996,0.612733,1.50947
35.997,0.612421,1.50888
35.998,0.612109,1.5083
35.999,0.611798,1.50771
36,0.611487,1.50713
36.001,0.611177,1.50654
36.002,0.610868,1.50596
36.003,0.610558,1.50537
36.004,0.61025,1.50479
36.005,0.609942,1.5042
36.006,0.609634,1.50361
36.007,0.609327,1.50303
36.008,0.609021,1.50244
36.009,0.608715,1.50185
36.01,0.608409,1.50126
36.011,0.608104,1.50068
36.012,0.6078,1.50009
36.013,0.607496,1.4995
36.014,0.607193,1.49891
36.015,0.60689,1.49832
36.016,0.606587,1.49773
36.017,0.606285,1.49714
36.018,0.605984,1.49655
36.019,0.605683,1.49596
36.02,0.605383,1.49537
36.021,0.605083,1.49478
36.022,0.604783,1.49419
36.023,0.604484,1.4936
36.024,0.604186,1.49301
36.025,0.603888,1.49242
36.026,0.603591,1.49183
36.027,0.603294,1.49124
36.028,0.602998,1.49065
36.029,0.602702,1.49006
36.03,0.602406,1.48946
36.031,0.602111,1.48887
36.032,0.601817,1.48828
36.033,0.601523,1.48769
36.034,0.60123,1.48709
36.035,0.600937,1.4865
36.036,0.600645,1.48591
36.037,0.600353,1.48531
36.038,0.600061,1.48472
36.039,0.599771,1.48413
36.04,0.59948,1.48353
36.041,0.59919,1.48294
36.042,0.598901,1.48234
36.043,0.598612,1.48175
36.044,0.598324,1.48116
36.045,0.598036,1.48056
36.046,0.597748,1.47997
36.047,0.597462,1.47937
36.048,0.597175,1.47877
36.049,0.596889,1.47818
36.05,0.596604,1.47758
36.051,0.596319,1.47699
36.052,0.596034,1.47639
36.053,0.595751,1.47579
36.054,0.595467,1.4752
36.055,0.595184,1.4746
36.056,0.594902,1.474
36.057,0.59462,1.47341
36.058,0.594338,1.47281
36.059,0.594057,1.47221
36.06,0.593777,1.47161
36.061,0.593497,1.47102
36.062,0.593217,1.47042
36.063,0.592938,1.46982
36.064,0.592659,1.46922
36.065,0.592381,1.46862
36.066,0.592104,1.46802
36.067,0.591827,1.46743
36.068,0.59155,1.46683
36.069,0.591274,1.46623
36.07,0.590998,1.46563
36.071,0.590723,1.46503
36.072,0.590448,1.46443
36.073,0.590174,1.46383
36.074,0.5899,1.46323
36.075,0.589627,1.46263
36.076,0.589354,1.46203
36.077,0.589082,1.46143
36.078,0.58881,1.46083
36.079,0.588539,1.46023
36.08,0.588268,1.45963
36.081,0.587998,1.45903
36.082,0.587728,1.45843
36.083,0.587458,1.45782
36.084,0.587189,1.45722
36.085,0.586921,1.45662
36.086,0.586653,1.45602
36.087,0.586385,1.45542
36.088,0.586118,1.45482
36.089,0.585852,1.45421
36.09,0.585586,1.45361
36.091,0.58532,1.45301
36.092,0.585055,1.45241
36.093,0.58479,1.4518
36.094,0.584526,1.4512
36.095,0.584262,1.4506
36.096,0.583999,1.44999
36.097,0.583736,1.44939
36.098,0.583474,1.44879
36.099,0.583212,1.44818
36.1,0.58295,1.44758
36.101,0.58269,1.44698
36.102,0.582429,1.44637
36.103,0.582169,1.44577
36.104,0.58191,1.44517
36.105,0.581651,1.44456
36.106,0.581392,1.44396
36.107,0.581134,1.44335
36.108,0.580876,1.44275
36.109,0.580619,1.44214
36.11,0.580362,1.44154
36.111,0.580106,1.44093
36.112,0.57985,1.44033
36.113,0.579595,1.43972
36.114,0.57934,1.43912
36.115,0.579086,1.43851
36.116,0.578832,1.43791
36.117,0.578578,1.4373
36.118,0.578325,1.4367
36.119,0.578073,1.43609
36.12,0.577821,1.43548
36.121,0.577569,1.43488
36.122,0.577318,1.43427
36.123,0.577067,1.43367
36.124,0.576817,1.43306
36.125,0.576567,1.43245
36.126,0.576318,1.43185
36.127,0.576069,1.43124
36.128,0.57582,1.43063
36.129,0.575572,1.43003
36.13,0.575325,1.42942
36.131,0.575078,1.42881
36.132,0.574831,1.4282
36.133,0.574585,1.4276
36.134,0.574339,1.42699
36.135,0.574094,1.42638
36.136,0.573849,1.42578
36.137,0.573605,1.42517
36.138,0.573361,1.42456
36.139,0.573118,1.42395
36.14,0.572875,1.42334
36.141,0.572632,1.42274
36.142,0.57239,1.42213
36.143,0.572149,1.42152
36.144,0.571907,1.42091
36.145,0.571667,1.4203
36.146,0.571426,1.4197
36.147,0.571187,1.41909
36.148,0.570947,1.41848
36.149,0.570708,1.41787
36.15,0.57047,1.41726
36.151,0.570232,1.41665
36.152,0.569994,1.41604
36.153,0.569757,1.41543
36.154,0.56952,1.41483
36.155,0.569284,1.41422
36.156,0.569048,1.41361
36.157,0.568813,1.413
36.158,0.568578,1.41239
36.159,0.568344,1.41178
36.16,0.568109,1.41117
36.161,0.567876,1.41056
36.162,0.567643,1.40995
36.163,0.56741,1.40934
36.164,0.567178,1.40873
36.165,0.566946,1.40812
36.166,0.566715,1.40751
36.167,0.566484,1.4069
36.168,0.566253,1.40629
36.169,0.566023,1.40568
36.17,0.565793,1.40507
36.171,0.565564,1.40446
36.172,0.565336,1.40385
36.173,0.565107,1.40324
36.174,0.564879,1.40263
36.175,0.564652,1.40202
36.176,0.564425,1.40141
36.177,0.564198,1.4008
36.178,0.563972,1.40019
36.179,0.563746,1.39958
36.18,0.563521,1.39897
36.181,0.563296,1.39836
36.182,0.563072,1.39775
36.183,0.562848,1.39714
36.184,0.562625,1.39653
36.185,0.562401,1.39592
36.186,0.562179,1.39531
36.187,0.561957,1.39469
36.188,0.561735,1.39408
36.189,0.561513,1.39347
36.19,0.561292,1.39286
36.191,0.561072,1.39225
36.192,0.560852,1.39164
36.193,0.560632,1.39103
36.194,0.560413,1.39042
36.195,0.560194,1.38981
36.196,0.559976,1.38919
36.197,0.559758,1.38858
36.198,0.55954,1.38797
36.199,0.559323,1.38736
36.2,0.559107,1.38675
36.201,0.55889,1.38614
36.202,0.558675,1.38553
36.203,0.558459,1.38491
36.204,0.558244,1.3843
36.205,0.55803,1.38369
36.206,0.557816,1.38308
36.207,0.557602,1.38247
36.208,0.557389,1.38186
36.209,0.557176,1.38125
36.21,0.556963,1.38063
36.211,0.556751,1.38002
36.212,0.55654,1.37941
36.213,0.556329,1.3788
36.214,0.556118,1.37819
36.215,0.555908,1.37758
36.216,0.555698,1.37696
36.217,0.555488,1.37635
36.218,0.555279,1.37574
36.219,0.55507,1.37513
36.22,0.554862,1.37452
36.221,0.554654,1.3739
36.222,0.554447,1.37329
36.223,0.55424,1.37268
36.224,0.554034,1.37207
36.225,0.553827,1.37146
36.226,0.553622,1.37084
36.227,0.553416,1.37023
36.228,0.553211,1.36962
36.229,0.553007,1.36901
36.23,0.552803,1.3684
36.231,0.552599,1.36779
36.232,0.552396,1.36717
36.233,0.552193,1.36656
36.234,0.551991,1.36595
36.235,0.551789,1.36534
36.236,0.551587,1.36473
36.237,0.551386,1.36411
36.238,0.551185,1.3635
36.239,0.550985,1.36289
36.24,0.550785,1.36228
36.241,0.550585,1.36167
36.242,0.550386,1.36105
36.243,0.550188,1.36044
36.244,0.549989,1.35983
36.245,0.549791,1.35922
36.246,0.549594,1.35861
36.247,0.549397,1.35799
36.248,0.5492,1.35738
36.249,0.549004,1.35677
36.25,0.548808,1.35616
36.251,0.548612,1.35555
36.252,0.548417,1.35493
36.253,0.548223,1.35432
36.254,0.548029,1.35371
36.255,0.547835,1.3531
36.256,0.547641,1.35249
36.257,0.547448,1.35188
36.258,0.547256,1.35126
36.259,0.547063,1.35065
36.26,0.546872,1.35004
36.261,0.54668,1.34943
36.262,0.546489,1.34882
36.263,0.546298,1.3482
36.264,0.546108,1.34759
36.265,0.545918,1.34698
36.266,0.545729,1.34637
36.267,0.54554,1.34576
36.268,0.545351,1.34515
36.269,0.545163,1.34454
36.27,0.544975,1.34392
36.271,0.544788,1.34331
36.272,0.544601,1.3427
36.273,0.544414,1.34209
36.274,0.544228,1.34148
36.275,0.544042,1.34087
36.276,0.543857,1.34025
36.277,0.543672,1.33964
36.278,0.543487,1.33903
36.279,0.543303,1.33842
36.28,0.543119,1.33781
36.281,0.542935,1.3372
36.282,0.542752,1.33659
36.283,0.54257,1.33598
36.284,0.542387,1.33537
36.285,0.542205,1.33475
36.286,0.542024,1.33414
36.287,0.541843,1.33353
36.288,0.541662,1.33292
36.289,0.541482,1.33231
36.29,0.541302,1.3317
36.291,0.541122,1.33109
36.292,0.540943,1.33048
36.293,0.540764,1.32987
36.294,0.540586,1.32926
36.295,0.540408,1.32865
36.296,0.54023,1.32803
36.297,0.540053,1.32742
36.298,0.539876,1.32681
36.299,0.5397,1.3262
36.3,0.539524,1.32559
36.301,0.539348,1.32498
36.302,0.539173,1.32437
36.303,0.538998,1.32376
36.304,0.538823,1.32315
36.305,0.538649,1.32254
36.306,0.538476,1.32193
36.307,0.538302,1.32132
36.308,0.538129,1.32071
36.309,0.537957,1.3201
36.31,0.537785,1.31949
36.311,0.537613,1.31888
36.312,0.537441,1.31827
36.313,0.53727,1.31766
36.314,0.5371,1.31705
36.315,0.536929,1.31644
36.316,0.536759,1.31583
36.317,0.53659,1.31522
36.318,0.536421,1.31461
36.319,0.536252,1.314
36.32,0.536084,1.31339
