t,K,Z
29.87,2.02057,0.994923
29.88,2.02057,0.994923
29.89,2.02057,0.994923
29.9,2.02057,0.994923
29.91,2.02057,0.994923
29.92,2.02057,0.994923
29.93,2.02057,0.994923
29.94,2.02057,0.994923
29.95,2.02057,0.994923
29.96,2.02057,0.994923
29.97,2.02057,0.994923
29.98,2.02057,0.994923
29.99,2.02057,0.994923
30,2.02057,0.994923
30.01,2.02057,0.994923
30.02,2.02057,0.994923
30.03,2.02057,0.994923
30.04,2.02057,0.994923
30.05,2.02057,0.994923
30.06,2.02057,0.994923
30.07,2.02057,0.994923
30.08,2.02057,0.994923
30.09,2.02057,0.994923
30.1,2.02057,0.994923
30.11,2.02057,0.994923
30.12,2.02057,0.994923
30.13,2.02057,0.994923
30.14,2.02057,0.994923
30.15,2.02057,0.994923
30.16,2.02057,0.994923
30.17,2.02057,0.994923
30.18,2.02057,0.994923
30.19,2.02057,0.994923
30.2,2.02057,0.994923
30.21,2.02057,0.994923
30.22,2.02057,0.994923
30.23,2.02057,0.994923
30.24,2.02057,0.994923
30.25,2.02057,0.994923
30.26,2.02057,0.994923
30.27,2.02057,0.994923
30.28,2.02057,0.994923
30.29,2.02057,0.994923
30.3,2.02057,0.994923
30.31,2.02057,0.994923
30.32,2.02057,0.994923
30.33,2.02057,0.994923
30.34,2.02057,0.994923
30.35,2.02057,0.994923
30.36,2.02057,0.994923
30.37,2.02057,0.994923
30.38,2.02057,0.994923
30.39,2.02057,0.994923
30.4,2.02057,0.994923
30.41,2.02057,0.994923
30.42,2.02057,0.994923
30.43,2.02057,0.994923
30.44,2.02057,0.994923
30.45,2.02057,0.994923
30.46,2.02057,0.994923
30.47,2.02057,0.994923
30.48,2.02057,0.994923
30.49,2.02057,0.994923
30.5,2.02057,0.994923
30.51,2.02057,0.994923
30.52,2.02057,0.994923
30.53,2.02057,0.994923
30.54,2.02057,0.994923
30.55,2.02057,0.994923
30.56,2.02057,0.994923
30.57,2.02057,0.994923
30.58,2.02057,0.994923
30.59,2.02057,0.994923
30.6,2.02057,0.994923
30.61,2.02057,0.994923
30.62,2.02057,0.994923
30.63,2.02057,0.994923
30.64,2.02057,0.994923
30.65,2.02057,0.994923
30.66,2.02057,0.994923
30.67,2.02057,0.994923
30.68,2.02057,0.994923
30.69,2.02057,0.994923
30.7,2.02057,0.994923
30.71,2.02057,0.994923
30.72,2.02057,0.994923
30.73,2.02057,0.994923
30.74,2.02057,0.994923
30.75,2.02057,0.994923
30.76,2.02057,0.994923
30.77,2.02057,0.994923
30.78,2.02057,0.994923
30.79,2.02057,0.994923
30.8,2.02057,0.994923
30.81,2.02057,0.994923
30.82,2.02057,0.994923
30.83,2.02057,0.994923
30.84,2.02057,0.994923
30.85,2.02057,0.994923
30.86,2.02057,0.994923
30.87,2.02057,0.994923
30.88,2.02057,0.994923
30.89,2.02057,0.994923
30.9,2.02057,0.994923
30.91,2.02057,0.994923
30.92,2.02057,0.994923
30.93,2.02057,0.994923
30.94,2.02057,0.994923
30.95,2.02057,0.994923
30.96,2.02057,0.994923
30.97,2.02057,0.994923
30.98,2.02057,0.994923
30.99,2.02057,0.994923
31,2.02057,0.994923
31.01,2.02057,0.994923
31.02,2.02057,0.994923
31.03,2.02057,0.994923
31.04,2.02057,0.994923
31.05,2.02057,0.994923
31.06,2.02057,0.994923
31.07,2.02057,0.994923
31.08,2.02057,0.994923
31.09,2.02057,0.994923
31.1,2.02057,0.994923
31.11,2.02057,0.994923
31.12,2.02057,0.994923
31.13,2.02057,0.994923
31.14,2.02057,0.994923
31.15,2.02057,0.994923
31.16,2.02057,0.994923
31.17,2.02057,0.994923
31.18,2.02057,0.994923
31.19,2.02057,0.994923
31.2,2.02057,0.994923
31.21,2.02057,0.994923
31.22,2.02057,0.994923
31.23,2.02057,0.994923
31.24,2.02057,0.994923
31.25,2.02057,0.994923
31.26,2.02057,0.994923
31.27,2.02057,0.994923
31.28,2.02057,0.994923
31.29,2.02057,0.994923
31.3,2.02057,0.994923
31.31,2.02057,0.994923
31.32,2.02057,0.994923
31.33,2.02057,0.994923
31.34,2.02057,0.994923
31.35,2.02057,0.994923
31.36,2.02057,0.994923
31.37,2.02057,0.994923
31.38,2.02057,0.994923
31.39,2.02057,0.994923
31.4,2.02057,0.994923
31.41,2.02057,0.994923
31.42,2.02057,0.994923
31.43,2.02057,0.994923
31.44,2.02057,0.994923
31.45,2.02057,0.994923
31.46,2.02057,0.994923
31.47,2.02057,0.994923
31.48,2.02057,0.994923
31.49,2.02057,0.994923
31.5,2.02057,0.994923
31.51,2.02057,0.994923
31.52,2.02057,0.994923
31.53,2.02057,0.994923
31.54,2.02057,0.994923
31.55,2.02057,0.994923
31.56,2.02057,0.994923
31.57,2.02057,0.994923
31.58,2.02057,0.994923
31.59,2.02057,0.994923
31.6,2.02057,0.994923
31.61,2.02057,0.994923
31.62,2.02057,0.994923
31.63,2.02057,0.994923
31.64,2.02057,0.994923
31.65,2.02057,0.994923
31.66,2.02057,0.994923
31.67,2.02057,0.994923
31.68,2.02057,0.994923
31.69,2.02057,0.994923
31.7,2.02057,0.994923
31.71,2.02057,0.994923
31.72,2.02057,0.994923
31.73,2.02057,0.994923
31.74,2.02057,0.994923
31.75,2.02057,0.994923
31.76,2.02057,0.994923
31.77,2.02057,0.994923
31.78,2.02057,0.994923
31.79,2.02057,0.994923
31.8,2.02057,0.994923
31.81,2.02057,0.994923
31.82,2.02057,0.994923
31.83,2.02057,0.994923
31.84,2.02057,0.994923
31.85,2.02057,0.994923
31.86,2.02057,0.994923
31.87,2.02057,0.994923
31.88,2.02057,0.994923
31.89,2.02057,0.994923
31.9,2.02057,0.994923
31.91,2.02057,0.994923
31.92,2.02057,0.994923
31.93,2.02057,0.994923
31.94,2.02057,0.994923
31.95,2.02057,0.994923
31.96,2.02057,0.994923
31.97,2.02057,0.994923
31.98,2.02057,0.994923
31.99,2.02057,0.994923
32,2.02057,0.994923
32.01,2.02057,0.994923
32.02,2.02057,0.994923
32.03,2.02057,0.994923
32.04,2.02057,0.994923
32.05,2.02057,0.994923
32.06,2.02057,0.994923
32.07,2.02057,0.994923
32.08,2.02057,0.994923
32.09,2.02057,0.994923
32.1,2.02057,0.994923
32.11,2.02057,0.994923
32.12,2.02057,0.994923
32.13,2.02057,0.994923
32.14,2.02057,0.994923
32.15,2.02057,0.994923
32.16,2.02057,0.994923
32.17,2.02057,0.994923
32.18,2.02057,0.994923
32.19,2.02057,0.994923
32.2,2.02057,0.994923
32.21,2.02057,0.994923
32.22,2.02057,0.994923
32.23,2.02057,0.994923
32.24,2.02057,0.994923
32.25,2.02057,0.994923
32.26,2.02057,0.994923
32.27,2.02057,0.994923
32.28,2.02057,0.994923
32.29,2.02057,0.994923
32.3,2.02057,0.994923
32.31,2.02057,0.994923
32.32,2.02057,0.994923
32.33,2.02057,0.994923
32.34,2.02057,0.994923
32.35,2.02057,0.994923
32.36,2.02057,0.994923
32.37,2.02057,0.994923
32.38,2.02057,0.994923
32.39,2.02057,0.994923
32.4,2.02057,0.994923
32.41,2.02057,0.994923
32.42,2.02057,0.994923
32.43,2.02057,0.994923
32.44,2.02057,0.994923
32.45,2.02057,0.994923
32.46,2.02057,0.994923
32.47,2.02057,0.994923
32.48,2.02057,0.994923
32.49,2.02057,0.994923
32.5,2.02057,0.994923
32.51,2.02057,0.994923
32.52,2.02057,0.994923
32.53,2.02057,0.994923
32.54,2.02057,0.994923
32.55,2.02057,0.994923
32.56,2.02057,0.994923
32.57,2.02057,0.994923
32.58,2.02057,0.994923
32.59,2.02057,0.994923
32.6,2.02057,0.994923
32.61,2.02057,0.994923
32.62,2.02057,0.994923
32.63,2.02057,0.994923
32.64,2.02057,0.994923
32.65,2.02057,0.994923
32.66,2.02057,0.994923
32.67,2.02057,0.994923
32.68,2.02057,0.994923
32.69,2.02057,0.994923
32.7,2.02057,0.994923
32.71,2.02057,0.994923
32.72,2.02057,0.994923
32.73,2.02057,0.994923
32.74,2.02057,0.994923
32.75,2.02057,0.994923
32.76,2.02057,0.994923
32.77,2.02057,0.994923
32.78,2.02057,0.994923
32.79,2.02057,0.994923
32.8,2.02057,0.994923
32.81,2.02057,0.994923
32.82,2.02057,0.994923
32.83,2.02057,0.994923
32.84,2.02057,0.994923
32.85,2.02057,0.994923
32.86,2.02057,0.994923
32.87,2.02057,0.994923
32.88,2.02057,0.994923
32.89,2.02057,0.994923
32.9,2.02057,0.994923
32.91,2.02057,0.994923
32.92,2.02057,0.994923
32.93,2.02057,0.994923
32.94,2.02057,0.994923
32.95,2.02057,0.994923
32.96,2.02057,0.994923
32.97,2.02057,0.994923
32.98,2.02057,0.994923
32.99,2.02057,0.994923
33,2.02057,0.994923
33.01,2.02057,0.994923
33.02,2.02057,0.994923
33.03,2.02057,0.994923
33.04,2.02057,0.994923
33.05,2.02057,0.994923
33.06,2.02057,0.994923
33.07,2.02057,0.994923
33.08,2.02057,0.994923
33.09,2.02057,0.994923
33.1,2.02057,0.994923
33.11,2.02057,0.994923
33.12,2.02057,0.994923
33.13,2.02057,0.994923
33.14,2.02057,0.994923
33.15,2.02057,0.994923
33.16,2.02057,0.994923
33.17,2.02057,0.994923
33.18,2.02057,0.994923
33.19,2.02057,0.994923
33.2,2.02057,0.994923
33.21,2.02057,0.994923
33.22,2.02057,0.994923
33.23,2.02057,0.994923
33.24,2.02057,0.994923
33.25,2.02057,0.994923
33.26,2.02057,0.994923
33.27,2.02057,0.994923
33.28,2.02057,0.994923
33.29,2.02057,0.994923
33.3,2.02057,0.994923
33.31,2.02057,0.994923
33.32,2.02057,0.994923
33.33,2.02057,0.994923
33.34,2.02057,0.994923
33.35,2.02057,0.994923
33.36,2.02057,0.994923
33.37,2.02057,0.994923
33.38,2.02057,0.994923
33.39,2.02057,0.994923
33.4,2.02057,0.994923
33.41,2.02057,0.994923
33.42,2.02057,0.994923
33.43,2.02057,0.994923
33.44,2.02057,0.994923
33.45,2.02057,0.994923
33.46,2.02057,0.994923
33.47,2.02057,0.994923
33.48,2.02057,0.994923
33.49,2.02057,0.994923
33.5,2.02057,0.994923
33.51,2.02057,0.994923
33.52,2.02057,0.994923
33.53,2.02057,0.994923
33.54,2.02057,0.994923
33.55,2.02057,0.994923
33.56,2.02057,0.994923
33.57,2.02057,0.994923
33.58,2.02057,0.994923
33.59,2.02057,0.994923
33.6,2.02057,0.994923
33.61,2.02057,0.994923
33.62,2.02057,0.994923
33.63,2.02057,0.994923
33.64,2.02057,0.994923
33.65,2.02057,0.994923
33.66,2.02057,0.994923
33.67,2.02057,0.994923
33.68,2.02057,0.994923
33.69,2.02057,0.994923
33.7,2.02057,0.994923
33.71,2.02057,0.994923
33.72,2.02057,0.994923
33.73,2.02057,0.994923
33.74,2.02057,0.994923
33.75,2.02057,0.994923
33.76,2.02057,0.994923
33.77,2.02057,0.994923
33.78,2.02057,0.994923
33.79,2.02057,0.994923
33.8,2.02057,0.994923
33.81,2.02057,0.994923
33.82,2.02057,0.994923
33.83,2.02057,0.994923
33.84,2.02057,0.994923
33.85,2.02057,0.994923
33.86,2.02057,0.994923
33.87,2.02057,0.994923
33.88,2.02057,0.994923
33.89,2.02057,0.994923
33.9,2.02057,0.994923
33.91,2.02057,0.994923
33.92,2.02057,0.994923
33.93,2.02057,0.994923
33.94,2.02057,0.994923
33.95,2.02057,0.994923
33.96,2.02057,0.994923
33.97,2.02057,0.994923
33.98,2.02057,0.994923
33.99,2.02057,0.994923
34,2.02057,0.994923
34.01,2.02057,0.994923
34.02,2.02057,0.994923
34.03,2.02057,0.994923
34.04,2.02057,0.994923
34.05,2.02057,0.994923
34.06,2.02057,0.994923
34.07,2.02057,0.994923
34.08,2.02057,0.994923
34.09,2.02057,0.994923
34.1,2.02057,0.994923
34.11,2.02057,0.994923
34.12,2.02057,0.994923
34.13,2.02057,0.994923
34.14,2.02057,0.994923
34.15,2.02057,0.994923
34.16,2.02057,0.994923
34.17,2.02057,0.994923
34.18,2.02057,0.994923
34.19,2.02057,0.994923
34.2,2.02057,0.994923
34.21,2.02057,0.994923
34.22,2.02057,0.994923
34.23,2.02057,0.994923
34.24,2.02057,0.994923
34.25,2.02057,0.994923
34.26,2.02057,0.994923
34.27,2.02057,0.994923
34.28,2.02057,0.994923
34.29,2.02057,0.994923
34.3,2.02057,0.994923
34.31,2.02057,0.994923
34.32,2.02057,0.994923
34.33,2.02057,0.994923
34.34,2.02057,0.994923
34.35,2.02057,0.994923
34.36,2.02057,0.994923
34.37,2.02057,0.994923
34.38,2.02057,0.994923
34.39,2.02057,0.994923
34.4,2.02057,0.994923
34.41,2.02057,0.994923
34.42,2.02057,0.994923
34.43,2.02057,0.994923
34.44,2.02057,0.994923
34.45,2.02057,0.994923
34.46,2.02057,0.994923
34.47,2.02057,0.994923
34.48,2.02057,0.994923
34.49,2.02057,0.994923
34.5,2.02057,0.994923
34.51,2.02057,0.994923
34.52,2.02057,0.994923
34.53,2.02057,0.994923
34.54,2.02057,0.994923
34.55,2.02057,0.994923
34.56,2.02057,0.994923
34.57,2.02057,0.994923
34.58,2.02057,0.994923
34.59,2.02057,0.994923
34.6,2.02057,0.994923
34.61,2.02057,0.994923
34.62,2.02057,0.994923
34.63,2.02057,0.994923
34.64,2.02057,0.994923
34.65,2.02057,0.994923
34.66,2.02057,0.994923
34.67,2.02057,0.994923
34.68,2.02057,0.994923
34.69,2.02057,0.994923
34.7,2.02057,0.994923
34.71,2.02057,0.994923
34.72,2.02057,0.994923
34.73,2.02057,0.994923
34.74,2.02057,0.994923
34.75,2.02057,0.994923
34.76,2.02057,0.994923
34.77,2.02057,0.994923
34.78,2.02057,0.994923
34.79,2.02057,0.994923
34.8,2.02057,0.994923
34.81,2.02057,0.994923
34.82,2.02057,0.994923
34.83,2.02057,0.994923
34.84,2.02057,0.994923
34.85,2.02057,0.994923
34.86,2.02057,0.994923
34.87,2.02057,0.994923
34.88,2.02057,0.994923
34.89,2.02057,0.994923
34.9,2.02057,0.994923
34.91,2.02057,0.994923
34.92,2.02057,0.994923
34.93,2.02057,0.994923
34.94,2.02057,0.994923
34.95,2.02057,0.994923
34.96,2.02057,0.994923
34.97,2.02057,0.994923
34.98,2.02057,0.994923
34.99,2.02057,0.994923
35,2.02057,0.994923
35.01,2.02057,0.994923
35.02,2.02057,0.994923
35.03,2.02057,0.994923
35.04,2.02057,0.994923
35.05,2.02057,0.994923
35.06,2.02057,0.994923
35.07,2.02057,0.994923
35.08,2.02057,0.994923
35.09,2.02057,0.994923
35.1,2.02057,0.994923
35.11,2.02057,0.994923
35.12,2.02057,0.994923
35.13,2.02057,0.994923
35.14,2.02057,0.994923
35.15,2.02057,0.994923
35.16,2.02057,0.994923
35.17,2.02057,0.994923
35.18,2.02057,0.994923
35.19,2.02057,0.994923
35.2,2.02057,0.994923
35.21,2.02057,0.994923
35.22,2.02057,0.994923
35.23,2.02057,0.994923
35.24,2.02057,0.994923
35.25,2.02057,0.994923
35.26,2.02057,0.994923
35.27,2.02057,0.994923
35.28,2.02057,0.994923
35.29,2.02057,0.994923
35.3,2.02057,0.994923
35.31,2.02057,0.994923
35.32,2.02057,0.994923
35.33,2.02057,0.994923
35.34,2.02057,0.994923
35.35,2.02057,0.994923
35.36,2.02057,0.994923
35.37,2.02057,0.994923
35.38,2.02057,0.994923
35.39,2.02057,0.994923
35.4,2.02057,0.994923
35.41,2.02057,0.994923
35.42,2.02057,0.994923
35.43,2.02057,0.994923
35.44,2.02057,0.994923
35.45,2.02057,0.994923
35.46,2.02057,0.994923
35.47,2.02057,0.994923
35.48,2.02057,0.994923
35.49,2.02057,0.994923
35.5,2.02057,0.994923
35.51,2.02057,0.994923
35.52,2.02057,0.994923
35.53,2.02057,0.994923
35.54,2.02057,0.994923
35.55,2.02057,0.994923
35.56,2.02057,0.994923
35.57,2.02057,0.994923
35.58,2.02057,0.994923
35.59,2.02057,0.994923
35.6,2.02057,0.994923
35.61,2.02057,0.994923
35.62,2.02057,0.994923
35.63,2.02057,0.994923
35.64,2.02057,0.994923
35.65,2.02057,0.994923
35.66,2.02057,0.994923
35.67,2.02057,0.994923
35.68,2.02057,0.994923
35.69,2.02057,0.994923
35.7,2.02057,0.994923
35.71,2.02057,0.994923
35.72,2.02057,0.994923
35.73,2.02057,0.994923
35.74,2.02057,0.994923
35.75,2.02057,0.994923
35.76,2.02057,0.994923
35.77,2.02057,0.994923
35.78,2.02057,0.994923
35.79,2.02057,0.994923
35.8,2.02057,0.994923
35.81,2.02057,0.994923
35.82,2.02057,0.994923
35.83,2.02057,0.994923
35.84,2.02057,0.994923
35.85,2.02057,0.994923
35.86,2.02057,0.994923
35.87,2.02057,0.994923
35.88,2.02057,0.994923
35.89,2.02057,0.994923
35.9,2.02057,0.994923
35.91,2.02057,0.994923
35.92,2.02057,0.994923
35.93,2.02057,0.994923
35.94,2.02057,0.994923
35.95,2.02057,0.994923
35.96,2.02057,0.994923
35.97,2.02057,0.994923
35.98,2.02057,0.994923
35.99,2.02057,0.994923
36,2.02057,0.994923
36.01,2.02057,0.994923
36.02,2.02057,0.994923
36.03,2.02057,0.994923
36.04,2.02057,0.994923
36.05,2.02057,0.994923
36.06,2.02057,0.994923
36.07,2.02057,0.994923
36.08,2.02057,0.994923
36.09,2.02057,0.994923
36.1,2.02057,0.994923
36.11,2.02057,0.994923
36.12,2.02057,0.994923
36.13,2.02057,0.994923
36.14,2.02057,0.994923
36.15,2.02057,0.994923
36.16,2.02057,0.994923
36.17,2.02057,0.994923
36.18,2.02057,0.994923
36.19,2.02057,0.994923
36.2,2.02057,0.994923
36.21,2.02057,0.994923
36.22,2.02057,0.994923
36.23,2.02057,0.994923
36.24,2.02057,0.994923
36.25,2.02057,0.994923
36.26,2.02057,0.994923
36.27,2.02057,0.994923
36.28,2.02057,0.994923
36.29,2.02057,0.994923
36.3,2.02057,0.994923
36.31,2.02057,0.994923
36.32,2.02057,0.994923
36.33,2.02057,0.994923
36.34,2.02057,0.994923
36.35,2.02057,0.994923
36.36,2.02057,0.994923
36.37,2.02057,0.994923
36.38,2.02057,0.994923
36.39,2.02057,0.994923
36.4,2.02057,0.994923
36.41,2.02057,0.994923
36.42,2.02057,0.994923
36.43,2.02057,0.994923
36.44,2.02057,0.994923
36.45,2.02057,0.994923
36.46,2.02057,0.994923
36.47,2.02057,0.994923
36.48,2.02057,0.994923
36.49,2.02057,0.994923
36.5,2.02057,0.994923
36.51,2.02057,0.994923
36.52,2.02057,0.994923
36.53,2.02057,0.994923
36.54,2.02057,0.994923
36.55,2.02057,0.994923
36.56,2.02057,0.994923
36.57,2.02057,0.994923
36.58,2.02057,0.994923
36.59,2.02057,0.994923
36.6,2.02057,0.994923
36.61,2.02057,0.994923
36.62,2.02057,0.994923
36.63,2.02057,0.994923
36.64,2.02057,0.994923
36.65,2.02057,0.994923
36.66,2.02057,0.994923
36.67,2.02057,0.994923
36.68,2.02057,0.994923
36.69,2.02057,0.994923
36.7,2.02057,0.994923
36.71,2.02057,0.994923
36.72,2.02057,0.994923
36.73,2.02057,0.994923
36.74,2.02057,0.994923
36.75,2.02057,0.994923
36.76,2.02057,0.994923
36.77,2.02057,0.994923
36.78,2.02057,0.994923
36.79,2.02057,0.994923
36.8,2.02057,0.994923
36.81,2.02057,0.994923
36.82,2.02057,0.994923
36.83,2.02057,0.994923
36.84,2.02057,0.994923
36.85,2.02057,0.994923
36.86,2.02057,0.994923
36.87,2.02057,0.994923
36.88,2.02057,0.994923
36.89,2.02057,0.994923
36.9,2.02057,0.994923
36.91,2.02057,0.994923
36.92,2.02057,0.994923
36.93,2.02057,0.994923
36.94,2.02057,0.994923
36.95,2.02057,0.994923
36.96,2.02057,0.994923
36.97,2.02057,0.994923
36.98,2.02057,0.994923
36.99,2.02057,0.994923
37,2.02057,0.994923
37.01,2.02057,0.994923
37.02,2.02057,0.994923
37.03,2.02057,0.994923
37.04,2.02057,0.994923
37.05,2.02057,0.994923
37.06,2.02057,0.994923
37.07,2.02057,0.994923
37.08,2.02057,0.994923
37.09,2.02057,0.994923
37.1,2.02057,0.994923
37.11,2.02057,0.994923
37.12,2.02057,0.994923
37.13,2.02057,0.994923
37.14,2.02057,0.994923
37.15,2.02057,0.994923
37.16,2.02057,0.994923
37.17,2.02057,0.994923
37.18,2.02057,0.994923
37.19,2.02057,0.994923
37.2,2.02057,0.994923
37.21,2.02057,0.994923
37.22,2.02057,0.994923
37.23,2.02057,0.994923
37.24,2.02057,0.994923
37.25,2.02057,0.994923
37.26,2.02057,0.994923
37.27,2.02057,0.994923
37.28,2.02057,0.994923
37.29,2.02057,0.994923
37.3,2.02057,0.994923
37.31,2.02057,0.994923
37.32,2.02057,0.994923
37.33,2.02057,0.994923
37.34,2.02057,0.994923
37.35,2.02057,0.994923
37.36,2.02057,0.994923
37.37,2.02057,0.994923
37.38,2.02057,0.994923
37.39,2.02057,0.994923
37.4,2.02057,0.994923
37.41,2.02057,0.994923
37.42,2.02057,0.994923
37.43,2.02057,0.994923
37.44,2.02057,0.994923
37.45,2.02057,0.994923
37.46,2.02057,0.994923
37.47,2.02057,0.994923
37.48,2.02057,0.994923
37.49,2.02057,0.994923
37.5,2.02057,0.994923
37.51,2.02057,0.994923
37.52,2.02057,0.994923
37.53,2.02057,0.994923
37.54,2.02057,0.994923
37.55,2.02057,0.994923
37.56,2.02057,0.994923
37.57,2.02057,0.994923
37.58,2.02057,0.994923
37.59,2.02057,0.994923
37.6,2.02057,0.994923
37.61,2.02057,0.994923
37.62,2.02057,0.994923
37.63,2.02057,0.994923
37.64,2.02057,0.994923
37.65,2.02057,0.994923
37.66,2.02057,0.994923
37.67,2.02057,0.994923
37.68,2.02057,0.994923
37.69,2.02057,0.994923
37.7,2.02057,0.994923
37.71,2.02057,0.994923
37.72,2.02057,0.994923
37.73,2.02057,0.994923
37.74,2.02057,0.994923
37.75,2.02057,0.994923
37.76,2.02057,0.994923
37.77,2.02057,0.994923
37.78,2.02057,0.994923
37.79,2.02057,0.994923
37.8,2.02057,0.994923
37.81,2.02057,0.994923
37.82,2.02057,0.994923
37.83,2.02057,0.994923
37.84,2.02057,0.994923
37.85,2.02057,0.994923
37.86,2.02057,0.994923
37.87,2.02057,0.994923
37.88,2.02057,0.994923
37.89,2.02057,0.994923
37.9,2.02057,0.994923
37.91,2.02057,0.994923
37.92,2.02057,0.994923
37.93,2.02057,0.994923
37.94,2.02057,0.994923
37.95,2.02057,0.994923
37.96,2.02057,0.994923
37.97,2.02057,0.994923
37.98,2.02057,0.994923
37.99,2.02057,0.994923
38,2.02057,0.994923
38.01,2.02057,0.994923
38.02,2.02057,0.994923
38.03,2.02057,0.994923
38.04,2.02057,0.994923
38.05,2.02057,0.994923
38.06,2.02057,0.994923
38.07,2.02057,0.994923
38.08,2.02057,0.994923
38.09,2.02057,0.994923
38.1,2.02057,0.994923
38.11,2.02057,0.994923
38.12,2.02057,0.994923
38.13,2.02057,0.994923
38.14,2.02057,0.994923
38.15,2.02057,0.994923
38.16,2.02057,0.994923
38.17,2.02057,0.994923
38.18,2.02057,0.994923
38.19,2.02057,0.994923
38.2,2.02057,0.994923
38.21,2.02057,0.994923
38.22,2.02057,0.994923
38.23,2.02057,0.994923
38.24,2.02057,0.994923
38.25,2.02057,0.994923
38.26,2.02057,0.994923
38.27,2.02057,0.994923
38.28,2.02057,0.994923
38.29,2.02057,0.994923
38.3,2.02057,0.994923
38.31,2.02057,0.994923
38.32,2.02057,0.994923
38.33,2.02057,0.994923
38.34,2.02057,0.994923
38.35,2.02057,0.994923
38.36,2.02057,0.994923
38.37,2.02057,0.994923
38.38,2.02057,0.994923
38.39,2.02057,0.994923
38.4,2.02057,0.994923
38.41,2.02057,0.994923
38.42,2.02057,0.994923
38.43,2.02057,0.994923
38.44,2.02057,0.994923
38.45,2.02057,0.994923
38.46,2.02057,0.994923
38.47,2.02057,0.994923
38.48,2.02057,0.994923
38.49,2.02057,0.994923
38.5,2.02057,0.994923
38.51,2.02057,0.994923
38.52,2.02057,0.994923
38.53,2.02057,0.994923
38.54,2.02057,0.994923
38.55,2.02057,0.994923
38.56,2.02057,0.994923
38.57,2.02057,0.994923
38.58,2.02057,0.994923
38.59,2.02057,0.994923
38.6,2.02057,0.994923
38.61,2.02057,0.994923
38.62,2.02057,0.994923
38.63,2.02057,0.994923
38.64,2.02057,0.994923
38.65,2.02057,0.994923
38.66,2.02057,0.994923
38.67,2.02057,0.994923
38.68,2.02057,0.994923
38.69,2.02057,0.994923
38.7,2.02057,0.994923
38.71,2.02057,0.994923
38.72,2.02057,0.994923
38.73,2.02057,0.994923
38.74,2.02057,0.994923
38.75,2.02057,0.994923
38.76,2.02057,0.994923
38.77,2.02057,0.994923
38.78,2.02057,0.994923
38.79,2.02057,0.994923
38.8,2.02057,0.994923
38.81,2.02057,0.994923
38.82,2.02057,0.994923
38.83,2.02057,0.994923
38.84,2.02057,0.994923
38.85,2.02057,0.994923
38.86,2.02057,0.994923
38.87,2.02057,0.994923
38.88,2.02057,0.994923
38.89,2.02057,0.994923
38.9,2.02057,0.994923
38.91,2.02057,0.994923
38.92,2.02057,0.994923
38.93,2.02057,0.994923
38.94,2.02057,0.994923
38.95,2.02057,0.994923
38.96,2.02057,0.994923
38.97,2.02057,0.994923
38.98,2.02057,0.994923
38.99,2.02057,0.994923
39,2.02057,0.994923
39.01,2.02057,0.994923
39.02,2.02057,0.994923
39.03,2.02057,0.994923
39.04,2.02057,0.994923
39.05,2.02057,0.994923
39.06,2.02057,0.994923
39.07,2.02057,0.994923
39.08,2.02057,0.994923
39.09,2.02057,0.994923
39.1,2.02057,0.994923
39.11,2.02057,0.994923
39.12,2.02057,0.994923
39.13,2.02057,0.994923
39.14,2.02057,0.994923
39.15,2.02057,0.994923
39.16,2.02057,0.994923
39.17,2.02057,0.994923
39.18,2.02057,0.994923
39.19,2.02057,0.994923
39.2,2.02057,0.994923
39.21,2.02057,0.994923
39.22,2.02057,0.994923
39.23,2.02057,0.994923
39.24,2.02057,0.994923
39.25,2.02057,0.994923
39.26,2.02057,0.994923
39.27,2.02057,0.994923
39.28,2.02057,0.994923
39.29,2.02057,0.994923
39.3,2.02057,0.994923
39.31,2.02057,0.994923
39.32,2.02057,0.994923
39.33,2.02057,0.994923
39.34,2.02057,0.994923
39.35,2.02057,0.994923
39.36,2.02057,0.994923
39.37,2.02057,0.994923
39.38,2.02057,0.994923
39.39,2.02057,0.994923
39.4,2.02057,0.994923
39.41,2.02057,0.994923
39.42,2.02057,0.994923
39.43,2.02057,0.994923
39.44,2.02057,0.994923
39.45,2.02057,0.994923
39.46,2.02057,0.994923
39.47,2.02057,0.994923
39.48,2.02057,0.994923
39.49,2.02057,0.994923
39.5,2.02057,0.994923
39.51,2.02057,0.994923
39.52,2.02057,0.994923
39.53,2.02057,0.994923
39.54,2.02057,0.994923
39.55,2.02057,0.994923
39.56,2.02057,0.994923
39.57,2.02057,0.994923
39.58,2.02057,0.994923
39.59,2.02057,0.994923
39.6,2.02057,0.994923
39.61,2.02057,0.994923
39.62,2.02057,0.994923
39.63,2.02057,0.994923
39.64,2.02057,0.994923
39.65,2.02057,0.994923
39.66,2.02057,0.994923
39.67,2.02057,0.994923
39.68,2.02057,0.994923
39.69,2.02057,0.994923
39.7,2.02057,0.994923
39.71,2.02057,0.994923
39.72,2.02057,0.994923
39.73,2.02057,0.994923
39.74,2.02057,0.994923
39.75,2.02057,0.994923
39.76,2.02057,0.994923
39.77,2.02057,0.994923
39.78,2.02057,0.994923
39.79,2.02057,0.994923
39.8,2.02057,0.994923
39.81,2.02057,0.994923
39.82,2.02057,0.994923
39.83,2.02057,0.994923
39.84,2.02057,0.994923
39.85,2.02057,0.994923
39.86,2.02057,0.994923
