t,K,Z
32.531,2.00201,0.999499
32.532,2.00201,0.999499
32.533,2.00201,0.999499
32.534,2.00201,0.999499
32.535,2.00201,0.999499
32.536,2.00201,0.999499
32.537,2.00201,0.999499
32.538,2.00201,0.999499
32.539,2.00201,0.999499
32.54,2.00201,0.999499
32.541,2.00201,0.999499
32.542,2.00201,0.999499
32.543,2.00201,0.999499
32.544,2.00201,0.999499
32.545,2.00201,0.999499
32.546,2.00201,0.999499
32.547,2.00201,0.999499
32.548,2.00201,0.999499
32.549,2.00201,0.999499
32.55,2.00201,0.999499
32.551,2.00201,0.999499
32.552,2.00201,0.999499
32.553,2.00201,0.999499
32.554,2.00201,0.999499
32.555,2.00201,0.999499
32.556,2.00201,0.999499
32.557,2.00201,0.999499
32.558,2.00201,0.999499
32.559,2.00201,0.999499
32.56,2.00201,0.999499
32.561,2.00201,0.999499
32.562,2.00201,0.999499
32.563,2.00201,0.999499
32.564,2.00201,0.999499
32.565,2.00201,0.999499
32.566,2.00201,0.999499
32.567,2.00201,0.999499
32.568,2.00201,0.999499
32.569,2.00201,0.999499
32.57,2.00201,0.999499
32.571,2.00201,0.999499
32.572,2.00201,0.999499
32.573,2.00201,0.999499
32.574,2.00201,0.999499
32.575,2.00201,0.999499
32.576,2.00201,0.999499
32.577,2.00201,0.999499
32.578,2.00201,0.999499
32.579,2.00201,0.999499
32.58,2.00201,0.999499
32.581,2.00201,0.999499
32.582,2.00201,0.999499
32.583,2.00201,0.999499
32.584,2.00201,0.999499
32.585,2.00201,0.999499
32.586,2.00201,0.999499
32.587,2.00201,0.999499
32.588,2.00201,0.999499
32.589,2.00201,0.999499
32.59,2.00201,0.999499
32.591,2.00201,0.999499
32.592,2.00201,0.999499
32.593,2.00201,0.999499
32.594,2.00201,0.999499
32.595,2.00201,0.999499
32.596,2.00201,0.999499
32.597,2.00201,0.999499
32.598,2.00201,0.999499
32.599,2.00201,0.999499
32.6,2.00201,0.999499
32.601,2.00201,0.999499
32.602,2.00201,0.999499
32.603,2.00201,0.999499
32.604,2.00201,0.999499
32.605,2.00201,0.999499
32.606,2.00201,0.999499
32.607,2.00201,0.999499
32.608,2.00201,0.999499
32.609,2.00201,0.999499
32.61,2.00201,0.999499
32.611,2.00201,0.999499
32.612,2.00201,0.999499
32.613,2.00201,0.999499
32.614,2.00201,0.999499
32.615,2.00201,0.999499
32.616,2.00201,0.999499
32.617,2.00201,0.999499
32.618,2.00201,0.999499
32.619,2.00201,0.999499
32.62,2.00201,0.999499
32.621,2.00201,0.999499
32.622,2.00201,0.999499
32.623,2.00201,0.999499
32.624,2.00201,0.999499
32.625,2.00201,0.999499
32.626,2.00201,0.999499
32.627,2.00201,0.999499
32.628,2.00201,0.999499
32.629,2.00201,0.999499
32.63,2.00201,0.999499
32.631,2.00201,0.999499
32.632,2.00201,0.999499
32.633,2.00201,0.999499
32.634,2.00201,0.999499
32.635,2.00201,0.999499
32.636,2.00201,0.999499
32.637,2.00201,0.999499
32.638,2.00201,0.999499
32.639,2.00201,0.999499
32.64,2.00201,0.999499
32.641,2.00201,0.999499
32.642,2.00201,0.999499
32.643,2.00201,0.999499
32.644,2.00201,0.999499
32.645,2.00201,0.999499
32.646,2.00201,0.999499
32.647,2.00201,0.999499
32.648,2.00201,0.999499
32.649,2.00201,0.999499
32.65,2.00201,0.999499
32.651,2.00201,0.999499
32.652,2.00201,0.999499
32.653,2.00201,0.999499
32.654,2.00201,0.999499
32.655,2.00201,0.999499
32.656,2.00201,0.999499
32.657,2.00201,0.999499
32.658,2.00201,0.999499
32.659,2.00201,0.999499
32.66,2.00201,0.999499
32.661,2.00201,0.999499
32.662,2.00201,0.999499
32.663,2.00201,0.999499
32.664,2.00201,0.999499
32.665,2.00201,0.999499
32.666,2.00201,0.999499
32.667,2.00201,0.999499
32.668,2.00201,0.999499
32.669,2.00201,0.999499
32.67,2.00201,0.999499
32.671,2.00201,0.999499
32.672,2.00201,0.999499
32.673,2.00201,0.999499
32.674,2.00201,0.999499
32.675,2.00201,0.999499
32.676,2.00201,0.999499
32.677,2.00201,0.999499
32.678,2.00201,0.999499
32.679,2.00201,0.999499
32.68,2.00201,0.999499
32.681,2.00201,0.999499
32.682,2.00201,0.999499
32.683,2.00201,0.999499
32.684,2.00201,0.999499
32.685,2.00201,0.999499
32.686,2.00201,0.999499
32.687,2.00201,0.999499
32.688,2.00201,0.999499
32.689,2.00201,0.999499
32.69,2.00201,0.999499
32.691,2.00201,0.999499
32.692,2.00201,0.999499
32.693,2.00201,0.999499
32.694,2.00201,0.999499
32.695,2.00201,0.999499
32.696,2.00201,0.999499
32.697,2.00201,0.999499
32.698,2.00201,0.999499
32.699,2.00201,0.999499
32.7,2.00201,0.999499
32.701,2.00201,0.999499
32.702,2.00201,0.999499
32.703,2.00201,0.999499
32.704,2.00201,0.999499
32.705,2.00201,0.999499
32.706,2.00201,0.999499
32.707,2.00201,0.999499
32.708,2.00201,0.999499
32.709,2.00201,0.999499
32.71,2.00201,0.999499
32.711,2.00201,0.999499
32.712,2.00201,0.999499
32.713,2.00201,0.999499
32.714,2.00201,0.999499
32.715,2.00201,0.999499
32.716,2.00201,0.999499
32.717,2.00201,0.999499
32.718,2.00201,0.999499
32.719,2.00201,0.999499
32.72,2.00201,0.999499
32.721,2.00201,0.999499
32.722,2.00201,0.999499
32.723,2.00201,0.999499
32.724,2.00201,0.999499
32.725,2.00201,0.999499
32.726,2.00201,0.999499
32.727,2.00201,0.999499
32.728,2.00201,0.999499
32.729,2.00201,0.999499
32.73,2.00201,0.999499
32.731,2.00201,0.999499
32.732,2.00201,0.999499
32.733,2.00201,0.999499
32.734,2.00201,0.999499
32.735,2.00201,0.999499
32.736,2.00201,0.999499
32.737,2.00201,0.999499
32.738,2.00201,0.999499
32.739,2.00201,0.999499
32.74,2.00201,0.999499
32.741,2.00201,0.999499
32.742,2.00201,0.999499
32.743,2.00201,0.999499
32.744,2.00201,0.999499
32.745,2.00201,0.999499
32.746,2.00201,0.999499
32.747,2.00201,0.999499
32.748,2.00201,0.999499
32.749,2.00201,0.999499
32.75,2.00201,0.999499
32.751,2.00201,0.999499
32.752,2.00201,0.999499
32.753,2.00201,0.999499
32.754,2.00201,0.999499
32.755,2.00201,0.999499
32.756,2.00201,0.999499
32.757,2.00201,0.999499
32.758,2.00201,0.999499
32.759,2.00201,0.999499
32.76,2.00201,0.999499
32.761,2.00201,0.999499
32.762,2.00201,0.999499
32.763,2.00201,0.999499
32.764,2.00201,0.999499
32.765,2.00201,0.999499
32.766,2.00201,0.999499
32.767,2.00201,0.999499
32.768,2.00201,0.999499
32.769,2.00201,0.999499
32.77,2.00201,0.999499
32.771,2.00201,0.999499
32.772,2.00201,0.999499
32.773,2.00201,0.999499
32.774,2.00201,0.999499
32.775,2.00201,0.999499
32.776,2.00201,0.999499
32.777,2.00201,0.999499
32.778,2.00201,0.999499
32.779,2.00201,0.999499
32.78,2.00201,0.999499
32.781,2.00201,0.999499
32.782,2.00201,0.999499
32.783,2.00201,0.999499
32.784,2.00201,0.999499
32.785,2.00201,0.999499
32.786,2.00201,0.999499
32.787,2.00201,0.999499
32.788,2.00201,0.999499
32.789,2.00201,0.999499
32.79,2.00201,0.999499
32.791,2.00201,0.999499
32.792,2.00201,0.999499
32.793,2.00201,0.999499
32.794,2.00201,0.999499
32.795,2.00201,0.999499
32.796,2.00201,0.999499
32.797,2.00201,0.999499
32.798,2.00201,0.999499
32.799,2.00201,0.999499
32.8,2.00201,0.999499
32.801,2.00201,0.999499
32.802,2.00201,0.999499
32.803,2.00201,0.999499
32.804,2.00201,0.999499
32.805,2.00201,0.999499
32.806,2.00201,0.999499
32.807,2.00201,0.999499
32.808,2.00201,0.999499
32.809,2.00201,0.999499
32.81,2.00201,0.999499
32.811,2.00201,0.999499
32.812,2.00201,0.999499
32.813,2.00201,0.999499
32.814,2.00201,0.999499
32.815,2.00201,0.999499
32.816,2.00201,0.999499
32.817,2.00201,0.999499
32.818,2.00201,0.999499
32.819,2.00201,0.999499
32.82,2.00201,0.999499
32.821,2.00201,0.999499
32.822,2.00201,0.999499
32.823,2.00201,0.999499
32.824,2.00201,0.999499
32.825,2.00201,0.999499
32.826,2.00201,0.999499
32.827,2.00201,0.999499
32.828,2.00201,0.999499
32.829,2.00201,0.999499
32.83,2.00201,0.999499
32.831,2.00201,0.999499
32.832,2.00201,0.999499
32.833,2.00201,0.999499
32.834,2.00201,0.999499
32.835,2.00201,0.999499
32.836,2.00201,0.999499
32.837,2.00201,0.999499
32.838,2.00201,0.999499
32.839,2.00201,0.999499
32.84,2.00201,0.999499
32.841,2.00201,0.999499
32.842,2.00201,0.999499
32.843,2.00201,0.999499
32.844,2.00201,0.999499
32.845,2.00201,0.999499
32.846,2.00201,0.999499
32.847,2.00201,0.999499
32.848,2.00201,0.999499
32.849,2.00201,0.999499
32.85,2.00201,0.999499
32.851,2.00201,0.999499
32.852,2.00201,0.999499
32.853,2.00201,0.999499
32.854,2.00201,0.999499
32.855,2.00201,0.999499
32.856,2.00201,0.999499
32.857,2.00201,0.999499
32.858,2.00201,0.999499
32.859,2.00201,0.999499
32.86,2.00201,0.999499
32.861,2.00201,0.999499
32.862,2.00201,0.999499
32.863,2.00201,0.999499
32.864,2.00201,0.999499
32.865,2.00201,0.999499
32.866,2.00201,0.999499
32.867,2.00201,0.999499
32.868,2.00201,0.999499
32.869,2.00201,0.999499
32.87,2.00201,0.999499
32.871,2.00201,0.999499
32.872,2.00201,0.999499
32.873,2.00201,0.999499
32.874,2.00201,0.999499
32.875,2.00201,0.999499
32.876,2.00201,0.999499
32.877,2.00201,0.999499
32.878,2.00201,0.999499
32.879,2.00201,0.999499
32.88,2.00201,0.999499
32.881,2.00201,0.999499
32.882,2.00201,0.999499
32.883,2.00201,0.999499
32.884,2.00201,0.999499
32.885,2.00201,0.999499
32.886,2.00201,0.999499
32.887,2.00201,0.999499
32.888,2.00201,0.999499
32.889,2.00201,0.999499
32.89,2.00201,0.999499
32.891,2.00201,0.999499
32.892,2.00201,0.999499
32.893,2.00201,0.999499
32.894,2.00201,0.999499
32.895,2.00201,0.999499
32.896,2.00201,0.999499
32.897,2.00201,0.999499
32.898,2.00201,0.999499
32.899,2.00201,0.999499
32.9,2.00201,0.999499
32.901,2.00201,0.999499
32.902,2.00201,0.999499
32.903,2.00201,0.999499
32.904,2.00201,0.999499
32.905,2.00201,0.999499
32.906,2.00201,0.999499
32.907,2.00201,0.999499
32.908,2.00201,0.999499
32.909,2.00201,0.999499
32.91,2.00201,0.999499
32.911,2.00201,0.999499
32.912,2.00201,0.999499
32.913,2.00201,0.999499
32.914,2.00201,0.999499
32.915,2.00201,0.999499
32.916,2.00201,0.999499
32.917,2.00201,0.999499
32.918,2.00201,0.999499
32.919,2.00201,0.999499
32.92,2.00201,0.999499
32.921,2.00201,0.999499
32.922,2.00201,0.999499
32.923,2.00201,0.999499
32.924,2.00201,0.999499
32.925,2.00201,0.999499
32.926,2.00201,0.999499
32.927,2.00201,0.999499
32.928,2.00201,0.999499
32.929,2.00201,0.999499
32.93,2.00201,0.999499
32.931,2.00201,0.999499
32.932,2.00201,0.999499
32.933,2.00201,0.999499
32.934,2.00201,0.999499
32.935,2.00201,0.999499
32.936,2.00201,0.999499
32.937,2.00201,0.999499
32.938,2.00201,0.999499
32.939,2.00201,0.999499
32.94,2.00201,0.999499
32.941,2.00201,0.999499
32.942,2.00201,0.999499
32.943,2.00201,0.999499
32.944,2.00201,0.999499
32.945,2.00201,0.999499
32.946,2.00201,0.999499
32.947,2.00201,0.999499
32.948,2.00201,0.999499
32.949,2.00201,0.999499
32.95,2.00201,0.999499
32.951,2.00201,0.999499
32.952,2.00201,0.999499
32.953,2.00201,0.999499
32.954,2.00201,0.999499
32.955,2.00201,0.999499
32.956,2.00201,0.999499
32.957,2.00201,0.999499
32.958,2.00201,0.999499
32.959,2.00201,0.999499
32.96,2.00201,0.999499
32.961,2.00201,0.999499
32.962,2.00201,0.999499
32.963,2.00201,0.999499
32.964,2.00201,0.999499
32.965,2.00201,0.999499
32.966,2.00201,0.999499
32.967,2.00201,0.999499
32.968,2.00201,0.999499
32.969,2.00201,0.999499
32.97,2.00201,0.999499
32.971,2.00201,0.999499
32.972,2.00201,0.999499
32.973,2.00201,0.999499
32.974,2.00201,0.999499
32.975,2.00201,0.999499
32.976,2.00201,0.999499
32.977,2.00201,0.999499
32.978,2.00201,0.999499
32.979,2.00201,0.999499
32.98,2.00201,0.999499
32.981,2.00201,0.999499
32.982,2.00201,0.999499
32.983,2.00201,0.999499
32.984,2.00201,0.999499
32.985,2.00201,0.999499
32.986,2.00201,0.999499
32.987,2.00201,0.999499
32.988,2.00201,0.999499
32.989,2.00201,0.999499
32.99,2.00201,0.999499
32.991,2.00201,0.999499
32.992,2.00201,0.999499
32.993,2.00201,0.999499
32.994,2.00201,0.999499
32.995,2.00201,0.999499
32.996,2.00201,0.999499
32.997,2.00201,0.999499
32.998,2.00201,0.999499
32.999,2.00201,0.999499
33,2.00201,0.999499
33.001,2.00201,0.999499
33.002,2.00201,0.999499
33.003,2.00201,0.999499
33.004,2.00201,0.999499
33.005,2.00201,0.999499
33.006,2.00201,0.999499
33.007,2.00201,0.999499
33.008,2.00201,0.999499
33.009,2.00201,0.999499
33.01,2.00201,0.999499
33.011,2.00201,0.999499
33.012,2.00201,0.999499
33.013,2.00201,0.999499
33.014,2.00201,0.999499
33.015,2.00201,0.999499
33.016,2.00201,0.999499
33.017,2.00201,0.999499
33.018,2.00201,0.999499
33.019,2.00201,0.999499
33.02,2.00201,0.999499
33.021,2.00201,0.999499
33.022,2.00201,0.999499
33.023,2.00201,0.999499
33.024,2.00201,0.999499
33.025,2.00201,0.999499
33.026,2.00201,0.999499
33.027,2.00201,0.999499
33.028,2.00201,0.999499
33.029,2.00201,0.999499
33.03,2.00201,0.999499
33.031,2.00201,0.999499
33.032,2.00201,0.999499
33.033,2.00201,0.999499
33.034,2.00201,0.999499
33.035,2.00201,0.999499
33.036,2.00201,0.999499
33.037,2.00201,0.999499
33.038,2.00201,0.999499
33.039,2.00201,0.999499
33.04,2.00201,0.999499
33.041,2.00201,0.999499
33.042,2.00201,0.999499
33.043,2.00201,0.999499
33.044,2.00201,0.999499
33.045,2.00201,0.999499
33.046,2.00201,0.999499
33.047,2.00201,0.999499
33.048,2.00201,0.999499
33.049,2.00201,0.999499
33.05,2.00201,0.999499
33.051,2.00201,0.999499
33.052,2.00201,0.999499
33.053,2.00201,0.999499
33.054,2.00201,0.999499
33.055,2.00201,0.999499
33.056,2.00201,0.999499
33.057,2.00201,0.999499
33.058,2.00201,0.999499
33.059,2.00201,0.999499
33.06,2.00201,0.999499
33.061,2.00201,0.999499
33.062,2.00201,0.999499
33.063,2.00201,0.999499
33.064,2.00201,0.999499
33.065,2.00201,0.999499
33.066,2.00201,0.999499
33.067,2.00201,0.999499
33.068,2.00201,0.999499
33.069,2.00201,0.999499
33.07,2.00201,0.999499
33.071,2.00201,0.999499
33.072,2.00201,0.999499
33.073,2.00201,0.999499
33.074,2.00201,0.999499
33.075,2.00201,0.999499
33.076,2.00201,0.999499
33.077,2.00201,0.999499
33.078,2.00201,0.999499
33.079,2.00201,0.999499
33.08,2.00201,0.999499
33.081,2.00201,0.999499
33.082,2.00201,0.999499
33.083,2.00201,0.999499
33.084,2.00201,0.999499
33.085,2.00201,0.999499
33.086,2.00201,0.999499
33.087,2.00201,0.999499
33.088,2.00201,0.999499
33.089,2.00201,0.999499
33.09,2.00201,0.999499
33.091,2.00201,0.999499
33.092,2.00201,0.999499
33.093,2.00201,0.999499
33.094,2.00201,0.999499
33.095,2.00201,0.999499
33.096,2.00201,0.999499
33.097,2.00201,0.999499
33.098,2.00201,0.999499
33.099,2.00201,0.999499
33.1,2.00201,0.999499
33.101,2.00201,0.999499
33.102,2.00201,0.999499
33.103,2.00201,0.999499
33.104,2.00201,0.999499
33.105,2.00201,0.999499
33.106,2.00201,0.999499
33.107,2.00201,0.999499
33.108,2.00201,0.999499
33.109,2.00201,0.999499
33.11,2.00201,0.999499
33.111,2.00201,0.999499
33.112,2.00201,0.999499
33.113,2.00201,0.999499
33.114,2.00201,0.999499
33.115,2.00201,0.999499
33.116,2.00201,0.999499
33.117,2.00201,0.999499
33.118,2.00201,0.999499
33.119,2.00201,0.999499
33.12,2.00201,0.999499
33.121,2.00201,0.999499
33.122,2.00201,0.999499
33.123,2.00201,0.999499
33.124,2.00201,0.999499
33.125,2.00201,0.999499
33.126,2.00201,0.999499
33.127,2.00201,0.999499
33.128,2.00201,0.999499
33.129,2.00201,0.999499
33.13,2.00201,0.999499
33.131,2.00201,0.999499
33.132,2.00201,0.999499
33.133,2.00201,0.999499
33.134,2.00201,0.999499
33.135,2.00201,0.999499
33.136,2.00201,0.999499
33.137,2.00201,0.999499
33.138,2.00201,0.999499
33.139,2.00201,0.999499
33.14,2.00201,0.999499
33.141,2.00201,0.999499
33.142,2.00201,0.999499
33.143,2.00201,0.999499
33.144,2.00201,0.999499
33.145,2.00201,0.999499
33.146,2.00201,0.999499
33.147,2.00201,0.999499
33.148,2.00201,0.999499
33.149,2.00201,0.999499
33.15,2.00201,0.999499
33.151,2.00201,0.999499
33.152,2.00201,0.999499
33.153,2.00201,0.999499
33.154,2.00201,0.999499
33.155,2.00201,0.999499
33.156,2.00201,0.999499
33.157,2.00201,0.999499
33.158,2.00201,0.999499
33.159,2.00201,0.999499
33.16,2.00201,0.999499
33.161,2.00201,0.999499
33.162,2.00201,0.999499
33.163,2.00201,0.999499
33.164,2.00201,0.999499
33.165,2.00201,0.999499
33.166,2.00201,0.999499
33.167,2.00201,0.999499
33.168,2.00201,0.999499
33.169,2.00201,0.999499
33.17,2.00201,0.999499
33.171,2.00201,0.999499
33.172,2.00201,0.999499
33.173,2.00201,0.999499
33.174,2.00201,0.999499
33.175,2.00201,0.999499
33.176,2.00201,0.999499
33.177,2.00201,0.999499
33.178,2.00201,0.999499
33.179,2.00201,0.999499
33.18,2.00201,0.999499
33.181,2.00201,0.999499
33.182,2.00201,0.999499
33.183,2.00201,0.999499
33.184,2.00201,0.999499
33.185,2.00201,0.999499
33.186,2.00201,0.999499
33.187,2.00201,0.999499
33.188,2.00201,0.999499
33.189,2.00201,0.999499
33.19,2.00201,0.999499
33.191,2.00201,0.999499
33.192,2.00201,0.999499
33.193,2.00201,0.999499
33.194,2.00201,0.999499
33.195,2.00201,0.999499
33.196,2.00201,0.999499
33.197,2.00201,0.999499
33.198,2.00201,0.999499
33.199,2.00201,0.999499
33.2,2.00201,0.999499
33.201,2.00201,0.999499
33.202,2.00201,0.999499
33.203,2.00201,0.999499
33.204,2.00201,0.999499
33.205,2.00201,0.999499
33.206,2.00201,0.999499
33.207,2.00201,0.999499
33.208,2.00201,0.999499
33.209,2.00201,0.999499
33.21,2.00201,0.999499
33.211,2.00201,0.999499
33.212,2.00201,0.999499
33.213,2.00201,0.999499
33.214,2.00201,0.999499
33.215,2.00201,0.999499
33.216,2.00201,0.999499
33.217,2.00201,0.999499
33.218,2.00201,0.999499
33.219,2.00201,0.999499
33.22,2.00201,0.999499
33.221,2.00201,0.999499
33.222,2.00201,0.999499
33.223,2.00201,0.999499
33.224,2.00201,0.999499
33.225,2.00201,0.999499
33.226,2.00201,0.999499
33.227,2.00201,0.999499
33.228,2.00201,0.999499
33.229,2.00201,0.999499
33.23,2.00201,0.999499
33.231,2.00201,0.999499
33.232,2.00201,0.999499
33.233,2.00201,0.999499
33.234,2.00201,0.999499
33.235,2.00201,0.999499
33.236,2.00201,0.999499
33.237,2.00201,0.999499
33.238,2.00201,0.999499
33.239,2.00201,0.999499
33.24,2.00201,0.999499
33.241,2.00201,0.999499
33.242,2.00201,0.999499
33.243,2.00201,0.999499
33.244,2.00201,0.999499
33.245,2.00201,0.999499
33.246,2.00201,0.999499
33.247,2.00201,0.999499
33.248,2.00201,0.999499
33.249,2.00201,0.999499
33.25,2.00201,0.999499
33.251,2.00201,0.999499
33.252,2.00201,0.999499
33.253,2.00201,0.999499
33.254,2.00201,0.999499
33.255,2.00201,0.999499
33.256,2.00201,0.999499
33.257,2.00201,0.999499
33.258,2.00201,0.999499
33.259,2.00201,0.999499
33.26,2.00201,0.999499
33.261,2.00201,0.999499
33.262,2.00201,0.999499
33.263,2.00201,0.999499
33.264,2.00201,0.999499
33.265,2.00201,0.999499
33.266,2.00201,0.999499
33.267,2.00201,0.999499
33.268,2.00201,0.999499
33.269,2.00201,0.999499
33.27,2.00201,0.999499
33.271,2.00201,0.999499
33.272,2.00201,0.999499
33.273,2.00201,0.999499
33.274,2.00201,0.999499
33.275,2.00201,0.999499
33.276,2.00201,0.999499
33.277,2.00201,0.999499
33.278,2.00201,0.999499
33.279,2.00201,0.999499
33.28,2.00201,0.999499
33.281,2.00201,0.999499
33.282,2.00201,0.999499
33.283,2.00201,0.999499
33.284,2.00201,0.999499
33.285,2.00201,0.999499
33.286,2.00201,0.999499
33.287,2.00201,0.999499
33.288,2.00201,0.999499
33.289,2.00201,0.999499
33.29,2.00201,0.999499
33.291,2.00201,0.999499
33.292,2.00201,0.999499
33.293,2.00201,0.999499
33.294,2.00201,0.999499
33.295,2.00201,0.999499
33.296,2.00201,0.999499
33.297,2.00201,0.999499
33.298,2.00201,0.999499
33.299,2.00201,0.999499
33.3,2.00201,0.999499
33.301,2.00201,0.999499
33.302,2.00201,0.999499
33.303,2.00201,0.999499
33.304,2.00201,0.999499
33.305,2.00201,0.999499
33.306,2.00201,0.999499
33.307,2.00201,0.999499
33.308,2.00201,0.999499
33.309,2.00201,0.999499
33.31,2.00201,0.999499
33.311,2.00201,0.999499
33.312,2.00201,0.999499
33.313,2.00201,0.999499
33.314,2.00201,0.999499
33.315,2.00201,0.999499
33.316,2.00201,0.999499
33.317,2.00201,0.999499
33.318,2.00201,0.999499
33.319,2.00201,0.999499
33.32,2.00201,0.999499
33.321,2.00201,0.999499
33.322,2.00201,0.999499
33.323,2.00201,0.999499
33.324,2.00201,0.999499
33.325,2.00201,0.999499
33.326,2.00201,0.999499
33.327,2.00201,0.999499
33.328,2.00201,0.999499
33.329,2.00201,0.999499
33.33,2.00201,0.999499
33.331,2.00201,0.999499
33.332,2.00201,0.999499
33.333,2.00201,0.999499
33.334,2.00201,0.999499
33.335,2.00201,0.999499
33.336,2.00201,0.999499
33.337,2.00201,0.999499
33.338,2.00201,0.999499
33.339,2.00201,0.999499
33.34,2.00201,0.999499
33.341,2.00201,0.999499
33.342,2.00201,0.999499
33.343,2.00201,0.999499
33.344,2.00201,0.999499
33.345,2.00201,0.999499
33.346,2.00201,0.999499
33.347,2.00201,0.999499
33.348,2.00201,0.999499
33.349,2.00201,0.999499
33.35,2.00201,0.999499
33.351,2.00201,0.999499
33.352,2.00201,0.999499
33.353,2.00201,0.999499
33.354,2.00201,0.999499
33.355,2.00201,0.999499
33.356,2.00201,0.999499
33.357,2.00201,0.999499
33.358,2.00201,0.999499
33.359,2.00201,0.999499
33.36,2.00201,0.999499
33.361,2.00201,0.999499
33.362,2.00201,0.999499
33.363,2.00201,0.999499
33.364,2.00201,0.999499
33.365,2.00201,0.999499
33.366,2.00201,0.999499
33.367,2.00201,0.999499
33.368,2.00201,0.999499
33.369,2.00201,0.999499
33.37,2.00201,0.999499
33.371,2.00201,0.999499
33.372,2.00201,0.999499
33.373,2.00201,0.999499
33.374,2.00201,0.999499
33.375,2.00201,0.999499
33.376,2.00201,0.999499
33.377,2.00201,0.999499
33.378,2.00201,0.999499
33.379,2.00201,0.999499
33.38,2.00201,0.999499
33.381,2.00201,0.999499
33.382,2.00201,0.999499
33.383,2.00201,0.999499
33.384,2.00201,0.999499
33.385,2.00201,0.999499
33.386,2.00201,0.999499
33.387,2.00201,0.999499
33.388,2.00201,0.999499
33.389,2.00201,0.999499
33.39,2.00201,0.999499
33.391,2.00201,0.999499
33.392,2.00201,0.999499
33.393,2.00201,0.999499
33.394,2.00201,0.999499
33.395,2.00201,0.999499
33.396,2.00201,0.999499
33.397,2.00201,0.999499
33.398,2.00201,0.999499
33.399,2.00201,0.999499
33.4,2.00201,0.999499
33.401,2.00201,0.999499
33.402,2.00201,0.999499
33.403,2.00201,0.999499
33.404,2.00201,0.999499
33.405,2.00201,0.999499
33.406,2.00201,0.999499
33.407,2.00201,0.999499
33.408,2.00201,0.999499
33.409,2.00201,0.999499
33.41,2.00201,0.999499
33.411,2.00201,0.999499
33.412,2.00201,0.999499
33.413,2.00201,0.999499
33.414,2.00201,0.999499
33.415,2.00201,0.999499
33.416,2.00201,0.999499
33.417,2.00201,0.999499
33.418,2.00201,0.999499
33.419,2.00201,0.999499
33.42,2.00201,0.999499
33.421,2.00201,0.999499
33.422,2.00201,0.999499
33.423,2.00201,0.999499
33.424,2.00201,0.999499
33.425,2.00201,0.999499
33.426,2.00201,0.999499
33.427,2.00201,0.999499
33.428,2.00201,0.999499
33.429,2.00201,0.999499
33.43,2.00201,0.999499
33.431,2.00201,0.999499
33.432,2.00201,0.999499
33.433,2.00201,0.999499
33.434,2.00201,0.999499
33.435,2.00201,0.999499
33.436,2.00201,0.999499
33.437,2.00201,0.999499
33.438,2.00201,0.999499
33.439,2.00201,0.999499
33.44,2.00201,0.999499
33.441,2.00201,0.999499
33.442,2.00201,0.999499
33.443,2.00201,0.999499
33.444,2.00201,0.999499
33.445,2.00201,0.999499
33.446,2.00201,0.999499
33.447,2.00201,0.999499
33.448,2.00201,0.999499
33.449,2.00201,0.999499
33.45,2.00201,0.999499
33.451,2.00201,0.999499
33.452,2.00201,0.999499
33.453,2.00201,0.999499
33.454,2.00201,0.999499
33.455,2.00201,0.999499
33.456,2.00201,0.999499
33.457,2.00201,0.999499
33.458,2.00201,0.999499
33.459,2.00201,0.999499
33.46,2.00201,0.999499
33.461,2.00201,0.999499
33.462,2.00201,0.999499
33.463,2.00201,0.999499
33.464,2.00201,0.999499
33.465,2.00201,0.999499
33.466,2.00201,0.999499
33.467,2.00201,0.999499
33.468,2.00201,0.999499
33.469,2.00201,0.999499
33.47,2.00201,0.999499
33.471,2.00201,0.999499
33.472,2.00201,0.999499
33.473,2.00201,0.999499
33.474,2.00201,0.999499
33.475,2.00201,0.999499
33.476,2.00201,0.999499
33.477,2.00201,0.999499
33.478,2.00201,0.999499
33.479,2.00201,0.999499
33.48,2.00201,0.999499
33.481,2.00201,0.999499
33.482,2.00201,0.999499
33.483,2.00201,0.999499
33.484,2.00201,0.999499
33.485,2.00201,0.999499
33.486,2.00201,0.999499
33.487,2.00201,0.999499
33.488,2.00201,0.999499
33.489,2.00201,0.999499
33.49,2.00201,0.999499
33.491,2.00201,0.999499
33.492,2.00201,0.999499
33.493,2.00201,0.999499
33.494,2.00201,0.999499
33.495,2.00201,0.999499
33.496,2.00201,0.999499
33.497,2.00201,0.999499
33.498,2.00201,0.999499
33.499,2.00201,0.999499
33.5,2.00201,0.999499
33.501,2.00201,0.999499
33.502,2.00201,0.999499
33.503,2.00201,0.999499
33.504,2.00201,0.999499
33.505,2.00201,0.999499
33.506,2.00201,0.999499
33.507,2.00201,0.999499
33.508,2.00201,0.999499
33.509,2.00201,0.999499
33.51,2.00201,0.999499
33.511,2.00201,0.999499
33.512,2.00201,0.999499
33.513,2.00201,0.999499
33.514,2.00201,0.999499
33.515,2.00201,0.999499
33.516,2.00201,0.999499
33.517,2.00201,0.999499
33.518,2.00201,0.999499
33.519,2.00201,0.999499
33.52,2.00201,0.999499
33.521,2.00201,0.999499
33.522,2.00201,0.999499
33.523,2.00201,0.999499
33.524,2.00201,0.999499
33.525,2.00201,0.999499
33.526,2.00201,0.999499
33.527,2.00201,0.999499
33.528,2.00201,0.999499
33.529,2.00201,0.999499
