iter	log
17495.3	4889.08
17496.3	4889.06
17497.3	4889.05
17498.3	4889.03
17499.3	4889.01
17500.3	4889
17501.3	4888.98
17502.3	4888.96
17503.3	4888.95
17504.3	4888.93
17505.3	4888.91
17506.3	4888.89
17507.3	4888.88
17508.3	4888.86
17509.3	4888.84
17510.3	4888.82
17511.3	4888.81
17512.3	4888.79
17513.3	4888.77
17514.3	4888.75
17515.3	4888.74
17516.3	4888.72
17517.3	4888.7
17518.3	4888.68
17519.3	4888.66
17520.3	4888.65
17521.3	4888.63
17522.3	4888.61
17523.3	4888.59
17524.3	4888.57
17525.3	4888.56
17526.3	4888.54
17527.3	4888.52
17528.3	4888.5
17529.3	4888.48
17530.3	4888.46
17531.3	4888.45
17532.3	4888.43
17533.3	4888.41
17534.3	4888.39
17535.3	4888.37
17536.3	4888.35
17537.3	4888.33
17538.3	4888.32
17539.3	4888.3
17540.3	4888.28
17541.3	4888.26
17542.3	4888.24
17543.3	4888.22
17544.3	4888.2
17545.3	4888.18
17546.3	4888.16
17547.3	4888.14
17548.3	4888.12
17549.3	4888.11
17550.3	4888.09
17551.3	4888.07
17552.3	4888.05
17553.3	4888.03
17554.3	4888.01
17555.3	4887.99
17556.3	4887.97
17557.3	4887.95
17558.3	4887.93
17559.3	4887.91
17560.3	4887.89
17561.3	4887.87
17562.3	4887.85
17563.3	4887.83
17564.3	4887.81
17565.3	4887.79
17566.3	4887.77
17567.3	4887.75
17568.3	4887.73
17569.3	4887.71
17570.3	4887.69
17571.3	4887.67
17572.3	4887.65
17573.3	4887.63
17574.3	4887.61
17575.3	4887.59
17576.3	4887.57
17577.3	4887.55
17578.3	4887.53
17579.3	4887.5
17580.3	4887.48
17581.3	4887.46
17582.3	4887.44
17583.3	4887.42
17584.3	4887.4
17585.3	4887.38
17586.3	4887.36
17587.3	4887.34
17588.3	4887.32
17589.3	4887.29
17590.3	4887.27
17591.3	4887.25
17592.3	4887.23
17593.3	4887.21
17594.3	4887.19
17595.3	4887.17
17596.3	4887.15
17597.3	4887.12
17598.3	4887.1
17599.3	4887.08
17600.3	4887.06
17601.3	4887.04
17602.3	4887.02
17603.3	4886.99
17604.3	4886.97
17605.3	4886.95
17606.3	4886.93
17607.3	4886.91
17608.3	4886.88
17609.3	4886.86
17610.3	4886.84
17611.3	4886.82
17612.3	4886.79
17613.3	4886.77
17614.3	4886.75
17615.3	4886.73
17616.3	4886.71
17617.3	4886.68
17618.3	4886.66
17619.3	4886.64
17620.3	4886.61
17621.3	4886.59
17622.3	4886.57
17623.3	4886.55
17624.3	4886.52
17625.3	4886.5
17626.3	4886.48
17627.3	4886.46
17628.3	4886.43
17629.3	4886.41
17630.3	4886.39
17631.3	4886.36
17632.3	4886.34
17633.3	4886.32
17634.3	4886.29
17635.3	4886.27
17636.3	4886.25
17637.3	4886.22
17638.3	4886.2
17639.3	4886.18
17640.3	4886.15
17641.3	4886.13
17642.3	4886.11
17643.3	4886.08
17644.3	4886.06
17645.3	4886.03
17646.3	4886.01
17647.3	4885.99
17648.3	4885.96
17649.3	4885.94
17650.3	4885.91
17651.3	4885.89
17652.3	4885.87
17653.3	4885.84
17654.3	4885.82
17655.3	4885.79
17656.3	4885.77
17657.3	4885.74
17658.3	4885.72
17659.3	4885.7
17660.3	4885.67
17661.3	4885.65
17662.3	4885.62
17663.3	4885.6
17664.3	4885.57
17665.3	4885.55
17666.3	4885.52
17667.3	4885.5
17668.3	4885.47
17669.3	4885.45
17670.3	4885.42
17671.3	4885.4
17672.3	4885.37
17673.3	4885.35
17674.3	4885.32
17675.3	4885.3
17676.3	4885.27
17677.3	4885.25
17678.3	4885.22
17679.3	4885.2
17680.3	4885.17
17681.3	4885.15
17682.3	4885.12
17683.3	4885.09
17684.3	4885.07
17685.3	4885.04
17686.3	4885.02
17687.3	4884.99
17688.3	4884.97
17689.3	4884.94
17690.3	4884.91
17691.3	4884.89
17692.3	4884.86
17693.3	4884.84
17694.3	4884.81
17695.3	4884.78
17696.3	4884.76
17697.3	4884.73
17698.3	4884.7
17699.3	4884.68
17700.3	4884.65
17701.3	4884.63
17702.3	4884.6
17703.3	4884.57
17704.3	4884.55
17705.3	4884.52
17706.3	4884.49
17707.3	4884.47
17708.3	4884.44
17709.3	4884.41
17710.3	4884.38
17711.3	4884.36
17712.3	4884.33
17713.3	4884.3
17714.3	4884.28
17715.3	4884.25
17716.3	4884.22
17717.3	4884.2
17718.3	4884.17
17719.3	4884.14
17720.3	4884.11
17721.3	4884.09
17722.3	4884.06
17723.3	4884.03
17724.3	4884
17725.3	4883.98
17726.3	4883.95
17727.3	4883.92
17728.3	4883.89
17729.2	4883.87
17730.2	4883.84
17731.2	4883.81
17732.2	4883.78
17733.2	4883.75
17734.2	4883.73
17735.2	4883.7
17736.2	4883.67
17737.2	4883.64
17738.2	4883.61
17739.2	4883.58
17740.2	4883.56
17741.2	4883.53
17742.2	4883.5
17743.2	4883.47
17744.2	4883.44
17745.2	4883.41
17746.2	4883.39
17747.2	4883.36
17748.2	4883.33
17749.2	4883.3
17750.2	4883.27
17751.2	4883.24
17752.2	4883.21
17753.2	4883.18
17754.2	4883.16
17755.2	4883.13
17756.2	4883.1
17757.2	4883.07
17758.2	4883.04
17759.2	4883.01
17760.2	4882.98
17761.2	4882.95
17762.2	4882.92
17763.2	4882.89
17764.2	4882.86
17765.2	4882.83
17766.2	4882.8
17767.2	4882.77
17768.2	4882.75
17769.2	4882.72
17770.2	4882.69
17771.2	4882.66
17772.2	4882.63
17773.2	4882.6
17774.2	4882.57
17775.2	4882.54
17776.2	4882.51
17777.2	4882.48
17778.2	4882.45
17779.2	4882.42
17780.2	4882.39
17781.2	4882.36
17782.2	4882.33
17783.2	4882.3
17784.2	4882.26
17785.2	4882.23
17786.2	4882.2
17787.2	4882.17
17788.2	4882.14
17789.2	4882.11
17790.2	4882.08
17791.2	4882.05
17792.2	4882.02
17793.2	4881.99
17794.2	4881.96
17795.2	4881.93
17796.2	4881.9
17797.2	4881.87
17798.2	4881.83
17799.2	4881.8
17800.2	4881.77
17801.2	4881.74
17802.2	4881.71
17803.2	4881.68
17804.2	4881.65
17805.2	4881.62
17806.2	4881.58
17807.2	4881.55
17808.2	4881.52
17809.2	4881.49
17810.2	4881.46
17811.2	4881.43
17812.2	4881.4
17813.2	4881.36
17814.2	4881.33
17815.2	4881.3
17816.2	4881.27
17817.2	4881.24
17818.2	4881.2
17819.2	4881.17
17820.2	4881.14
17821.2	4881.11
17822.2	4881.08
17823.2	4881.04
17824.2	4881.01
17825.2	4880.98
17826.2	4880.95
17827.2	4880.91
17828.2	4880.88
17829.2	4880.85
17830.2	4880.82
17831.2	4880.78
17832.2	4880.75
17833.2	4880.72
17834.2	4880.69
17835.2	4880.65
17836.2	4880.62
17837.2	4880.59
17838.2	4880.55
17839.2	4880.52
17840.2	4880.49
17841.2	4880.46
17842.2	4880.42
17843.2	4880.39
17844.2	4880.36
17845.2	4880.32
17846.2	4880.29
17847.2	4880.26
17848.2	4880.22
17849.2	4880.19
17850.2	4880.16
17851.2	4880.12
17852.2	4880.09
17853.2	4880.05
17854.2	4880.02
17855.2	4879.99
17856.2	4879.95
17857.2	4879.92
17858.2	4879.89
17859.2	4879.85
17860.2	4879.82
17861.2	4879.78
17862.2	4879.75
17863.2	4879.72
17864.2	4879.68
17865.2	4879.65
17866.2	4879.61
17867.2	4879.58
17868.2	4879.54
17869.2	4879.51
17870.2	4879.48
17871.2	4879.44
17872.2	4879.41
17873.2	4879.37
17874.2	4879.34
17875.2	4879.3
17876.2	4879.27
17877.2	4879.23
17878.2	4879.2
17879.2	4879.16
17880.2	4879.13
17881.2	4879.09
17882.2	4879.06
17883.2	4879.02
17884.2	4878.99
17885.2	4878.95
17886.2	4878.92
17887.2	4878.88
17888.2	4878.85
17889.2	4878.81
17890.2	4878.78
17891.2	4878.74
17892.2	4878.71
17893.2	4878.67
17894.2	4878.63
17895.2	4878.6
17896.2	4878.56
17897.2	4878.53
17898.2	4878.49
17899.2	4878.46
17900.2	4878.42
17901.2	4878.38
17902.2	4878.35
17903.2	4878.31
17904.2	4878.28
17905.2	4878.24
17906.2	4878.2
17907.2	4878.17
17908.2	4878.13
17909.2	4878.09
17910.2	4878.06
17911.2	4878.02
17912.2	4877.99
17913.2	4877.95
17914.2	4877.91
17915.2	4877.88
17916.2	4877.84
17917.2	4877.8
17918.2	4877.77
17919.1	4877.73
17920.1	4877.69
17921.1	4877.65
17922.1	4877.62
17923.1	4877.58
17924.1	4877.54
17925.1	4877.51
17926.1	4877.47
17927.1	4877.43
17928.1	4877.4
17929.1	4877.36
17930.1	4877.32
17931.1	4877.28
17932.1	4877.25
17933.1	4877.21
17934.1	4877.17
17935.1	4877.13
17936.1	4877.1
17937.1	4877.06
17938.1	4877.02
17939.1	4876.98
17940.1	4876.94
17941.1	4876.91
17942.1	4876.87
17943.1	4876.83
17944.1	4876.79
17945.1	4876.76
17946.1	4876.72
17947.1	4876.68
17948.1	4876.64
17949.1	4876.6
17950.1	4876.56
17951.1	4876.53
17952.1	4876.49
17953.1	4876.45
17954.1	4876.41
17955.1	4876.37
17956.1	4876.33
17957.1	4876.3
17958.1	4876.26
17959.1	4876.22
17960.1	4876.18
17961.1	4876.14
17962.1	4876.1
17963.1	4876.06
17964.1	4876.02
17965.1	4875.98
17966.1	4875.95
17967.1	4875.91
17968.1	4875.87
17969.1	4875.83
17970.1	4875.79
17971.1	4875.75
17972.1	4875.71
17973.1	4875.67
17974.1	4875.63
17975.1	4875.59
17976.1	4875.55
17977.1	4875.51
17978.1	4875.47
17979.1	4875.43
17980.1	4875.39
17981.1	4875.35
17982.1	4875.31
17983.1	4875.27
17984.1	4875.23
17985.1	4875.19
17986.1	4875.15
17987.1	4875.11
17988.1	4875.07
17989.1	4875.03
17990.1	4874.99
17991.1	4874.95
17992.1	4874.91
17993.1	4874.87
17994.1	4874.83
17995.1	4874.79
17996.1	4874.75
17997.1	4874.71
17998.1	4874.67
17999.1	4874.63
18000.1	4874.59
18001.1	4874.55
18002.1	4874.51
18003.1	4874.47
18004.1	4874.43
18005.1	4874.39
18006.1	4874.34
18007.1	4874.3
18008.1	4874.26
18009.1	4874.22
18010.1	4874.18
18011.1	4874.14
18012.1	4874.1
18013.1	4874.06
18014.1	4874.02
18015.1	4873.97
18016.1	4873.93
18017.1	4873.89
18018.1	4873.85
18019.1	4873.81
18020.1	4873.77
18021.1	4873.72
18022.1	4873.68
18023.1	4873.64
18024.1	4873.6
18025.1	4873.56
18026.1	4873.52
18027.1	4873.47
18028.1	4873.43
18029.1	4873.39
18030.1	4873.35
18031.1	4873.31
18032.1	4873.26
18033.1	4873.22
18034.1	4873.18
18035.1	4873.14
18036.1	4873.09
18037.1	4873.05
18038.1	4873.01
18039.1	4872.97
18040.1	4872.92
18041.1	4872.88
18042.1	4872.84
18043.1	4872.8
18044.1	4872.75
18045	4872.71
18046	4872.67
18047	4872.62
18048	4872.58
18049	4872.54
18050	4872.5
18051	4872.45
18052	4872.41
18053	4872.37
18054	4872.32
18055	4872.28
18056	4872.24
18057	4872.19
18058	4872.15
18059	4872.11
18060	4872.06
18061	4872.02
18062	4871.98
18063	4871.93
18064	4871.89
18065	4871.84
18066	4871.8
18067	4871.76
18068	4871.71
18069	4871.67
18070	4871.62
18071	4871.58
18072	4871.54
18073	4871.49
18074	4871.45
18075	4871.4
18076	4871.36
18077	4871.31
18078	4871.27
18079	4871.23
18080	4871.18
18081	4871.14
18082	4871.09
18083	4871.05
18084	4871
18085	4870.96
18086	4870.91
18087	4870.87
18088	4870.82
18089	4870.78
18090	4870.73
18091	4870.69
18092	4870.64
18093	4870.6
18094	4870.55
18095	4870.51
18096	4870.46
18097	4870.42
18098	4870.37
18099	4870.33
18100	4870.28
18101	4870.24
18102	4870.19
18103	4870.14
18104	4870.1
18105	4870.05
18106	4870.01
18107	4869.96
18108	4869.92
18109	4869.87
18110	4869.82
18111	4869.78
18112	4869.73
18113	4869.69
18114	4869.64
18115	4869.59
18116	4869.55
18117	4869.5
18118	4869.45
18119	4869.41
18120	4869.36
18121	4869.32
18122	4869.27
18123	4869.22
18124	4869.18
18125	4869.13
18126	4869.08
18127	4869.04
18128	4868.99
18129	4868.94
18130	4868.9
18131	4868.85
18132	4868.8
18133	4868.75
18134	4868.71
18135	4868.66
18136	4868.61
18137	4868.57
18138	4868.52
18139	4868.47
18140	4868.42
18141	4868.38
18142	4868.33
18142.9	4868.28
18143.9	4868.23
18144.9	4868.19
18145.9	4868.14
18146.9	4868.09
18147.9	4868.04
18148.9	4867.99
18149.9	4867.95
18150.9	4867.9
18151.9	4867.85
18152.9	4867.8
18153.9	4867.75
18154.9	4867.71
18155.9	4867.66
18156.9	4867.61
18157.9	4867.56
18158.9	4867.51
18159.9	4867.47
18160.9	4867.42
18161.9	4867.37
18162.9	4867.32
18163.9	4867.27
18164.9	4867.22
18165.9	4867.17
18166.9	4867.13
18167.9	4867.08
18168.9	4867.03
18169.9	4866.98
18170.9	4866.93
18171.9	4866.88
18172.9	4866.83
18173.9	4866.78
18174.9	4866.73
18175.9	4866.69
18176.9	4866.64
18177.9	4866.59
18178.9	4866.54
18179.9	4866.49
18180.9	4866.44
18181.9	4866.39
18182.9	4866.34
18183.9	4866.29
18184.9	4866.24
18185.9	4866.19
18186.9	4866.14
18187.9	4866.09
18188.9	4866.04
18189.9	4865.99
18190.9	4865.94
18191.9	4865.89
18192.9	4865.84
18193.9	4865.79
18194.9	4865.74
18195.9	4865.69
18196.9	4865.64
18197.9	4865.59
18198.9	4865.54
18199.9	4865.49
18200.9	4865.44
18201.9	4865.39
18202.9	4865.34
18203.9	4865.29
18204.9	4865.24
18205.9	4865.19
18206.9	4865.14
18207.9	4865.09
18208.9	4865.04
18209.9	4864.99
18210.9	4864.94
18211.9	4864.88
18212.9	4864.83
18213.9	4864.78
18214.9	4864.73
18215.9	4864.68
18216.9	4864.63
18217.9	4864.58
18218.9	4864.53
18219.9	4864.48
18220.9	4864.42
18221.9	4864.37
18222.9	4864.32
18223.9	4864.27
18224.8	4864.22
18225.8	4864.17
18226.8	4864.12
18227.8	4864.06
18228.8	4864.01
18229.8	4863.96
18230.8	4863.91
18231.8	4863.86
18232.8	4863.81
18233.8	4863.75
18234.8	4863.7
18235.8	4863.65
18236.8	4863.6
18237.8	4863.55
18238.8	4863.49
18239.8	4863.44
18240.8	4863.39
18241.8	4863.34
18242.8	4863.28
18243.8	4863.23
18244.8	4863.18
18245.8	4863.13
18246.8	4863.07
18247.8	4863.02
18248.8	4862.97
18249.8	4862.92
18250.8	4862.86
18251.8	4862.81
18252.8	4862.76
18253.8	4862.7
18254.8	4862.65
18255.8	4862.6
18256.8	4862.55
18257.8	4862.49
18258.8	4862.44
18259.8	4862.39
18260.8	4862.33
18261.8	4862.28
18262.8	4862.23
18263.8	4862.17
18264.8	4862.12
18265.8	4862.07
18266.8	4862.01
18267.8	4861.96
18268.8	4861.91
18269.8	4861.85
18270.8	4861.8
18271.8	4861.74
18272.8	4861.69
18273.8	4861.64
18274.8	4861.58
18275.8	4861.53
18276.8	4861.47
18277.8	4861.42
18278.8	4861.37
18279.8	4861.31
18280.8	4861.26
18281.8	4861.2
18282.8	4861.15
18283.8	4861.1
18284.8	4861.04
18285.8	4860.99
18286.8	4860.93
18287.8	4860.88
18288.8	4860.82
18289.8	4860.77
18290.8	4860.71
18291.8	4860.66
18292.8	4860.6
18293.8	4860.55
18294.7	4860.49
18295.7	4860.44
18296.7	4860.38
18297.7	4860.33
18298.7	4860.27
18299.7	4860.22
18300.7	4860.16
18301.7	4860.11
18302.7	4860.05
18303.7	4860
18304.7	4859.94
18305.7	4859.89
18306.7	4859.83
18307.7	4859.78
18308.7	4859.72
18309.7	4859.66
18310.7	4859.61
18311.7	4859.55
18312.7	4859.5
18313.7	4859.44
18314.7	4859.39
18315.7	4859.33
18316.7	4859.27
18317.7	4859.22
18318.7	4859.16
18319.7	4859.11
18320.7	4859.05
18321.7	4858.99
18322.7	4858.94
18323.7	4858.88
18324.7	4858.82
18325.7	4858.77
18326.7	4858.71
18327.7	4858.66
18328.7	4858.6
18329.7	4858.54
18330.7	4858.49
18331.7	4858.43
18332.7	4858.37
18333.7	4858.32
18334.7	4858.26
18335.7	4858.2
18336.7	4858.14
18337.7	4858.09
18338.7	4858.03
18339.7	4857.97
18340.7	4857.92
18341.7	4857.86
18342.7	4857.8
18343.7	4857.75
18344.7	4857.69
18345.7	4857.63
18346.7	4857.57
18347.7	4857.52
18348.7	4857.46
18349.7	4857.4
18350.7	4857.34
18351.7	4857.29
18352.7	4857.23
18353.7	4857.17
18354.7	4857.11
18355.7	4857.05
18356.7	4857
18357.6	4856.94
18358.6	4856.88
18359.6	4856.82
18360.6	4856.76
18361.6	4856.71
18362.6	4856.65
18363.6	4856.59
18364.6	4856.53
18365.6	4856.47
18366.6	4856.41
18367.6	4856.36
18368.6	4856.3
18369.6	4856.24
18370.6	4856.18
18371.6	4856.12
18372.6	4856.06
18373.6	4856
18374.6	4855.95
18375.6	4855.89
18376.6	4855.83
18377.6	4855.77
18378.6	4855.71
18379.6	4855.65
18380.6	4855.59
18381.6	4855.53
18382.6	4855.47
18383.6	4855.41
18384.6	4855.36
18385.6	4855.3
18386.6	4855.24
18387.6	4855.18
18388.6	4855.12
18389.6	4855.06
18390.6	4855
18391.6	4854.94
18392.6	4854.88
18393.6	4854.82
18394.6	4854.76
18395.6	4854.7
18396.6	4854.64
18397.6	4854.58
18398.6	4854.52
18399.6	4854.46
18400.6	4854.4
18401.6	4854.34
18402.6	4854.28
18403.6	4854.22
18404.6	4854.16
18405.6	4854.1
18406.6	4854.04
18407.6	4853.98
18408.6	4853.92
18409.6	4853.86
18410.6	4853.8
18411.6	4853.74
18412.6	4853.68
18413.6	4853.62
18414.5	4853.55
18415.5	4853.49
18416.5	4853.43
18417.5	4853.37
18418.5	4853.31
18419.5	4853.25
18420.5	4853.19
18421.5	4853.13
18422.5	4853.07
18423.5	4853.01
18424.5	4852.94
18425.5	4852.88
18426.5	4852.82
18427.5	4852.76
18428.5	4852.7
18429.5	4852.64
18430.5	4852.58
18431.5	4852.51
18432.5	4852.45
18433.5	4852.39
18434.5	4852.33
18435.5	4852.27
18436.5	4852.21
18437.5	4852.14
18438.5	4852.08
18439.5	4852.02
18440.5	4851.96
18441.5	4851.9
18442.5	4851.83
18443.5	4851.77
18444.5	4851.71
18445.5	4851.65
18446.5	4851.59
18447.5	4851.52
18448.5	4851.46
18449.5	4851.4
18450.5	4851.34
18451.5	4851.27
18452.5	4851.21
18453.5	4851.15
18454.5	4851.09
18455.5	4851.02
18456.5	4850.96
18457.5	4850.9
18458.5	4850.83
18459.5	4850.77
18460.5	4850.71
18461.5	4850.65
18462.5	4850.58
18463.5	4850.52
18464.5	4850.46
18465.5	4850.39
18466.4	4850.33
18467.4	4850.27
18468.4	4850.2
18469.4	4850.14
18470.4	4850.08
18471.4	4850.01
18472.4	4849.95
18473.4	4849.88
18474.4	4849.82
18475.4	4849.76
18476.4	4849.69
18477.4	4849.63
18478.4	4849.57
18479.4	4849.5
18480.4	4849.44
18481.4	4849.37
18482.4	4849.31
18483.4	4849.25
18484.4	4849.18
18485.4	4849.12
18486.4	4849.05
18487.4	4848.99
18488.4	4848.92
18489.4	4848.86
18490.4	4848.8
18491.4	4848.73
18492.4	4848.67
18493.4	4848.6
18494.4	4848.54
18495.4	4848.47
18496.4	4848.41
18497.4	4848.34
18498.4	4848.28
18499.4	4848.21
18500.4	4848.15
18501.4	4848.08
18502.4	4848.02
18503.4	4847.95
18504.4	4847.89
18505.4	4847.82
18506.4	4847.76
18507.4	4847.69
18508.4	4847.63
18509.4	4847.56
18510.4	4847.5
18511.4	4847.43
18512.4	4847.37
18513.4	4847.3
18514.3	4847.23
18515.3	4847.17
18516.3	4847.1
18517.3	4847.04
18518.3	4846.97
18519.3	4846.91
18520.3	4846.84
18521.3	4846.77
18522.3	4846.71
18523.3	4846.64
18524.3	4846.58
18525.3	4846.51
18526.3	4846.44
18527.3	4846.38
18528.3	4846.31
18529.3	4846.24
18530.3	4846.18
18531.3	4846.11
18532.3	4846.05
18533.3	4845.98
18534.3	4845.91
18535.3	4845.85
18536.3	4845.78
18537.3	4845.71
18538.3	4845.65
18539.3	4845.58
18540.3	4845.51
18541.3	4845.44
18542.3	4845.38
18543.3	4845.31
18544.3	4845.24
18545.3	4845.18
18546.3	4845.11
18547.3	4845.04
18548.3	4844.97
18549.3	4844.91
18550.3	4844.84
18551.3	4844.77
18552.3	4844.7
18553.3	4844.64
18554.3	4844.57
18555.3	4844.5
18556.3	4844.43
18557.3	4844.37
18558.3	4844.3
18559.2	4844.23
18560.2	4844.16
18561.2	4844.1
18562.2	4844.03
18563.2	4843.96
18564.2	4843.89
18565.2	4843.82
18566.2	4843.75
18567.2	4843.69
18568.2	4843.62
18569.2	4843.55
18570.2	4843.48
18571.2	4843.41
18572.2	4843.34
18573.2	4843.28
18574.2	4843.21
18575.2	4843.14
18576.2	4843.07
18577.2	4843
18578.2	4842.93
18579.2	4842.86
18580.2	4842.8
18581.2	4842.73
18582.2	4842.66
18583.2	4842.59
18584.2	4842.52
18585.2	4842.45
18586.2	4842.38
18587.2	4842.31
18588.2	4842.24
18589.2	4842.17
18590.2	4842.1
18591.2	4842.03
18592.2	4841.97
18593.2	4841.9
18594.2	4841.83
18595.2	4841.76
18596.2	4841.69
18597.2	4841.62
18598.2	4841.55
18599.2	4841.48
18600.2	4841.41
18601.1	4841.34
18602.1	4841.27
18603.1	4841.2
18604.1	4841.13
18605.1	4841.06
18606.1	4840.99
18607.1	4840.92
18608.1	4840.85
18609.1	4840.78
18610.1	4840.71
18611.1	4840.64
18612.1	4840.57
18613.1	4840.5
18614.1	4840.42
18615.1	4840.35
18616.1	4840.28
18617.1	4840.21
18618.1	4840.14
18619.1	4840.07
18620.1	4840
18621.1	4839.93
18622.1	4839.86
18623.1	4839.79
18624.1	4839.72
18625.1	4839.65
18626.1	4839.57
18627.1	4839.5
18628.1	4839.43
18629.1	4839.36
18630.1	4839.29
18631.1	4839.22
18632.1	4839.15
18633.1	4839.08
18634.1	4839
18635.1	4838.93
18636.1	4838.86
18637.1	4838.79
18638.1	4838.72
18639.1	4838.65
18640.1	4838.57
18641	4838.5
18642	4838.43
18643	4838.36
18644	4838.29
18645	4838.21
18646	4838.14
18647	4838.07
18648	4838
18649	4837.92
18650	4837.85
18651	4837.78
18652	4837.71
18653	4837.64
18654	4837.56
18655	4837.49
18656	4837.42
18657	4837.35
18658	4837.27
18659	4837.2
18660	4837.13
18661	4837.05
18662	4836.98
18663	4836.91
18664	4836.84
18665	4836.76
18666	4836.69
18667	4836.62
18668	4836.54
18669	4836.47
18670	4836.4
18671	4836.32
18672	4836.25
18673	4836.18
18674	4836.1
18675	4836.03
18676	4835.96
18677	4835.88
18677.9	4835.81
18678.9	4835.73
18679.9	4835.66
18680.9	4835.59
18681.9	4835.51
18682.9	4835.44
18683.9	4835.36
18684.9	4835.29
18685.9	4835.22
18686.9	4835.14
18687.9	4835.07
18688.9	4834.99
18689.9	4834.92
18690.9	4834.85
18691.9	4834.77
18692.9	4834.7
18693.9	4834.62
18694.9	4834.55
18695.9	4834.47
18696.9	4834.4
18697.9	4834.32
18698.9	4834.25
18699.9	4834.17
18700.9	4834.1
18701.9	4834.02
18702.9	4833.95
18703.9	4833.87
18704.9	4833.8
18705.9	4833.72
18706.9	4833.65
18707.9	4833.57
18708.9	4833.5
18709.9	4833.42
18710.9	4833.35
18711.9	4833.27
18712.9	4833.2
18713.8	4833.12
18714.8	4833.05
18715.8	4832.97
18716.8	4832.9
18717.8	4832.82
18718.8	4832.74
18719.8	4832.67
18720.8	4832.59
18721.8	4832.52
18722.8	4832.44
18723.8	4832.36
18724.8	4832.29
18725.8	4832.21
18726.8	4832.14
18727.8	4832.06
18728.8	4831.98
18729.8	4831.91
18730.8	4831.83
18731.8	4831.76
18732.8	4831.68
18733.8	4831.6
18734.8	4831.53
18735.8	4831.45
18736.8	4831.37
18737.8	4831.3
18738.8	4831.22
18739.8	4831.14
18740.8	4831.07
18741.8	4830.99
18742.8	4830.91
18743.8	4830.84
18744.8	4830.76
18745.8	4830.68
18746.8	4830.6
18747.8	4830.53
18748.7	4830.45
18749.7	4830.37
18750.7	4830.3
18751.7	4830.22
18752.7	4830.14
18753.7	4830.06
18754.7	4829.99
18755.7	4829.91
18756.7	4829.83
18757.7	4829.75
18758.7	4829.67
18759.7	4829.6
18760.7	4829.52
18761.7	4829.44
18762.7	4829.36
18763.7	4829.29
18764.7	4829.21
18765.7	4829.13
18766.7	4829.05
18767.7	4828.97
18768.7	4828.9
18769.7	4828.82
18770.7	4828.74
18771.7	4828.66
18772.7	4828.58
18773.7	4828.5
18774.7	4828.43
18775.7	4828.35
18776.7	4828.27
18777.7	4828.19
18778.7	4828.11
18779.7	4828.03
18780.6	4827.95
18781.6	4827.87
18782.6	4827.8
18783.6	4827.72
18784.6	4827.64
18785.6	4827.56
18786.6	4827.48
18787.6	4827.4
18788.6	4827.32
18789.6	4827.24
18790.6	4827.16
18791.6	4827.08
18792.6	4827
18793.6	4826.92
18794.6	4826.84
18795.6	4826.77
18796.6	4826.69
18797.6	4826.61
18798.6	4826.53
18799.6	4826.45
18800.6	4826.37
18801.6	4826.29
18802.6	4826.21
18803.6	4826.13
18804.6	4826.05
18805.6	4825.97
18806.6	4825.89
18807.6	4825.81
18808.6	4825.73
18809.6	4825.65
18810.6	4825.57
18811.6	4825.49
18812.5	4825.41
18813.5	4825.33
18814.5	4825.24
18815.5	4825.16
18816.5	4825.08
18817.5	4825
18818.5	4824.92
18819.5	4824.84
18820.5	4824.76
18821.5	4824.68
18822.5	4824.6
18823.5	4824.52
18824.5	4824.44
18825.5	4824.36
18826.5	4824.28
18827.5	4824.19
18828.5	4824.11
18829.5	4824.03
18830.5	4823.95
18831.5	4823.87
18832.5	4823.79
18833.5	4823.71
18834.5	4823.62
18835.5	4823.54
18836.5	4823.46
18837.5	4823.38
18838.5	4823.3
18839.5	4823.22
18840.5	4823.14
18841.5	4823.05
18842.4	4822.97
18843.4	4822.89
18844.4	4822.81
18845.4	4822.73
18846.4	4822.64
18847.4	4822.56
18848.4	4822.48
18849.4	4822.4
18850.4	4822.31
18851.4	4822.23
18852.4	4822.15
18853.4	4822.07
18854.4	4821.99
18855.4	4821.9
18856.4	4821.82
18857.4	4821.74
18858.4	4821.65
18859.4	4821.57
18860.4	4821.49
18861.4	4821.41
18862.4	4821.32
18863.4	4821.24
18864.4	4821.16
18865.4	4821.07
18866.4	4820.99
18867.4	4820.91
18868.4	4820.83
18869.4	4820.74
18870.4	4820.66
18871.3	4820.58
18872.3	4820.49
18873.3	4820.41
18874.3	4820.33
18875.3	4820.24
18876.3	4820.16
18877.3	4820.07
18878.3	4819.99
18879.3	4819.91
18880.3	4819.82
18881.3	4819.74
18882.3	4819.66
18883.3	4819.57
18884.3	4819.49
18885.3	4819.4
18886.3	4819.32
18887.3	4819.24
18888.3	4819.15
18889.3	4819.07
18890.3	4818.98
18891.3	4818.9
18892.3	4818.81
18893.3	4818.73
18894.3	4818.65
18895.3	4818.56
18896.3	4818.48
18897.3	4818.39
18898.3	4818.31
18899.3	4818.22
18900.2	4818.14
18901.2	4818.05
18902.2	4817.97
18903.2	4817.88
18904.2	4817.8
18905.2	4817.71
18906.2	4817.63
18907.2	4817.54
18908.2	4817.46
18909.2	4817.37
18910.2	4817.29
18911.2	4817.2
18912.2	4817.12
18913.2	4817.03
18914.2	4816.95
18915.2	4816.86
18916.2	4816.78
18917.2	4816.69
18918.2	4816.6
18919.2	4816.52
18920.2	4816.43
18921.2	4816.35
