x	y
34480.7	7686.32
34481.3	7685.57
34482	7684.81
34482.6	7684.06
34483.3	7683.31
34483.9	7682.55
34484.6	7681.8
34485.3	7681.05
34485.9	7680.29
34486.6	7679.54
34487.2	7678.79
34487.9	7678.03
34488.5	7677.28
34489.2	7676.52
34489.9	7675.77
34490.5	7675.02
34491.2	7674.26
34491.8	7673.51
34492.5	7672.75
34493.1	7672
34493.8	7671.25
34494.5	7670.49
34495.1	7669.74
34495.8	7668.99
34496.4	7668.23
34497.1	7667.48
34497.7	7666.72
34498.4	7665.97
34499.1	7665.22
34499.7	7664.46
34500.4	7663.71
34501	7662.95
34501.7	7662.2
34502.3	7661.44
34503	7660.69
34503.6	7659.94
34504.3	7659.18
34505	7658.43
34505.6	7657.67
34506.3	7656.92
34506.9	7656.16
34507.6	7655.41
34508.2	7654.66
34508.9	7653.9
34509.6	7653.15
34510.2	7652.39
34510.9	7651.64
34511.5	7650.88
34512.2	7650.13
34512.8	7649.37
34513.5	7648.62
34514.2	7647.87
34514.8	7647.11
34515.5	7646.36
34516.1	7645.6
34516.8	7644.85
34517.4	7644.09
34518.1	7643.34
34518.7	7642.58
34519.4	7641.83
34520.1	7641.07
34520.7	7640.32
34521.4	7639.56
34522	7638.81
34522.7	7638.06
34523.3	7637.3
34524	7636.55
34524.6	7635.79
34525.3	7635.04
34526	7634.28
34526.6	7633.53
34527.3	7632.77
34527.9	7632.02
34528.6	7631.26
34529.2	7630.51
34529.9	7629.75
34530.6	7629
34531.2	7628.24
34531.9	7627.49
34532.5	7626.73
34533.2	7625.98
34533.8	7625.22
34534.5	7624.47
34535.1	7623.71
34535.8	7622.96
34536.5	7622.2
34537.1	7621.44
34537.8	7620.69
34538.4	7619.93
34539.1	7619.18
34539.7	7618.42
34540.4	7617.67
34541	7616.91
34541.7	7616.16
34542.3	7615.4
34543	7614.65
34543.7	7613.89
34544.3	7613.14
34545	7612.38
34545.6	7611.62
34546.3	7610.87
34546.9	7610.11
34547.6	7609.36
34548.2	7608.6
34548.9	7607.85
34549.6	7607.09
34550.2	7606.34
34550.9	7605.58
34551.5	7604.82
34552.2	7604.07
34552.8	7603.31
34553.5	7602.56
34554.1	7601.8
34554.8	7601.05
34555.5	7600.29
34556.1	7599.53
34556.8	7598.78
34557.4	7598.02
34558.1	7597.27
34558.7	7596.51
34559.4	7595.76
34560	7595
34560.7	7594.24
34561.3	7593.49
34562	7592.73
34562.7	7591.98
34563.3	7591.22
34564	7590.46
34564.6	7589.71
34565.3	7588.95
34565.9	7588.19
34566.6	7587.44
34567.2	7586.68
34567.9	7585.93
34568.5	7585.17
34569.2	7584.41
34569.9	7583.66
34570.5	7582.9
34571.2	7582.15
34571.8	7581.39
34572.5	7580.63
34573.1	7579.88
34573.8	7579.12
34574.4	7578.36
34575.1	7577.61
34575.7	7576.85
34576.4	7576.09
34577	7575.34
34577.7	7574.58
34578.4	7573.82
34579	7573.07
34579.7	7572.31
34580.3	7571.56
34581	7570.8
34581.6	7570.04
34582.3	7569.29
34582.9	7568.53
34583.6	7567.77
34584.2	7567.02
34584.9	7566.26
34585.5	7565.5
34586.2	7564.75
34586.9	7563.99
34587.5	7563.23
34588.2	7562.48
34588.8	7561.72
34589.5	7560.96
34590.1	7560.2
34590.8	7559.45
34591.4	7558.69
34592.1	7557.93
34592.7	7557.18
34593.4	7556.42
34594	7555.66
34594.7	7554.91
34595.4	7554.15
34596	7553.39
34596.7	7552.64
34597.3	7551.88
34598	7551.12
34598.6	7550.36
34599.3	7549.61
34599.9	7548.85
34600.6	7548.09
34601.2	7547.34
34601.9	7546.58
34602.5	7545.82
34603.2	7545.06
34603.8	7544.31
34604.5	7543.55
34605.1	7542.79
34605.8	7542.03
34606.5	7541.28
34607.1	7540.52
34607.8	7539.76
34608.4	7539.01
34609.1	7538.25
34609.7	7537.49
34610.4	7536.73
34611	7535.98
34611.7	7535.22
34612.3	7534.46
34613	7533.7
34613.6	7532.95
34614.3	7532.19
34614.9	7531.43
34615.6	7530.67
34616.2	7529.91
34616.9	7529.16
34617.6	7528.4
34618.2	7527.64
34618.9	7526.88
34619.5	7526.13
34620.2	7525.37
34620.8	7524.61
34621.5	7523.85
34622.1	7523.1
34622.8	7522.34
34623.4	7521.58
34624.1	7520.82
34624.7	7520.06
34625.4	7519.31
34626	7518.55
34626.7	7517.79
34627.3	7517.03
34628	7516.27
34628.6	7515.52
34629.3	7514.76
34629.9	7514
34630.6	7513.24
34631.3	7512.48
34631.9	7511.73
34632.6	7510.97
34633.2	7510.21
34633.9	7509.45
34634.5	7508.69
34635.2	7507.93
34635.8	7507.18
34636.5	7506.42
34637.1	7505.66
34637.8	7504.9
34638.4	7504.14
34639.1	7503.39
34639.7	7502.63
34640.4	7501.87
34641	7501.11
34641.7	7500.35
34642.3	7499.59
34643	7498.83
34643.6	7498.08
34644.3	7497.32
34644.9	7496.56
34645.6	7495.8
34646.2	7495.04
34646.9	7494.28
34647.5	7493.53
34648.2	7492.77
34648.9	7492.01
34649.5	7491.25
34650.2	7490.49
34650.8	7489.73
34651.5	7488.97
34652.1	7488.21
34652.8	7487.46
34653.4	7486.7
34654.1	7485.94
34654.7	7485.18
34655.4	7484.42
34656	7483.66
34656.7	7482.9
34657.3	7482.14
34658	7481.39
34658.6	7480.63
34659.3	7479.87
34659.9	7479.11
34660.6	7478.35
34661.2	7477.59
34661.9	7476.83
34662.5	7476.07
34663.2	7475.31
34663.8	7474.55
34664.5	7473.8
34665.1	7473.04
34665.8	7472.28
34666.4	7471.52
34667.1	7470.76
34667.7	7470
34668.4	7469.24
34669	7468.48
34669.7	7467.72
34670.3	7466.96
34671	7466.2
34671.6	7465.44
34672.3	7464.68
34672.9	7463.93
34673.6	7463.17
34674.2	7462.41
34674.9	7461.65
34675.5	7460.89
34676.2	7460.13
34676.8	7459.37
34677.5	7458.61
34678.1	7457.85
34678.8	7457.09
34679.4	7456.33
34680.1	7455.57
34680.7	7454.81
34681.4	7454.05
34682	7453.29
34682.7	7452.53
34683.4	7451.77
34684	7451.01
34684.7	7450.25
34685.3	7449.49
34686	7448.73
34686.6	7447.97
34687.3	7447.21
34687.9	7446.45
34688.6	7445.69
34689.2	7444.94
34689.9	7444.18
34690.5	7443.42
34691.2	7442.66
34691.8	7441.9
34692.5	7441.14
34693.1	7440.38
34693.8	7439.62
34694.4	7438.86
34695.1	7438.1
34695.7	7437.34
34696.4	7436.58
34697	7435.82
34697.7	7435.06
34698.3	7434.3
34699	7433.54
34699.6	7432.78
34700.3	7432.01
34700.9	7431.25
34701.6	7430.49
34702.2	7429.73
34702.8	7428.97
34703.5	7428.21
34704.1	7427.45
34704.8	7426.69
34705.4	7425.93
34706.1	7425.17
34706.7	7424.41
34707.4	7423.65
34708	7422.89
34708.7	7422.13
34709.3	7421.37
34710	7420.61
34710.6	7419.85
34711.3	7419.09
34711.9	7418.33
34712.6	7417.57
34713.2	7416.81
34713.9	7416.05
34714.5	7415.29
34715.2	7414.53
34715.8	7413.77
34716.5	7413
34717.1	7412.24
34717.8	7411.48
34718.4	7410.72
34719.1	7409.96
34719.7	7409.2
34720.4	7408.44
34721	7407.68
34721.7	7406.92
34722.3	7406.16
34723	7405.4
34723.6	7404.64
34724.3	7403.88
34724.9	7403.11
34725.6	7402.35
34726.2	7401.59
34726.9	7400.83
34727.5	7400.07
34728.2	7399.31
34728.8	7398.55
34729.5	7397.79
34730.1	7397.03
34730.8	7396.27
34731.4	7395.5
34732.1	7394.74
34732.7	7393.98
34733.4	7393.22
34734	7392.46
34734.7	7391.7
34735.3	7390.94
34736	7390.18
34736.6	7389.41
34737.2	7388.65
34737.9	7387.89
34738.5	7387.13
34739.2	7386.37
34739.8	7385.61
34740.5	7384.85
34741.1	7384.09
34741.8	7383.32
34742.4	7382.56
34743.1	7381.8
34743.7	7381.04
34744.4	7380.28
34745	7379.52
34745.7	7378.75
34746.3	7377.99
34747	7377.23
34747.6	7376.47
34748.3	7375.71
34748.9	7374.95
34749.6	7374.19
34750.2	7373.42
34750.9	7372.66
34751.5	7371.9
34752.2	7371.14
34752.8	7370.38
34753.5	7369.62
34754.1	7368.85
34754.7	7368.09
34755.4	7367.33
34756	7366.57
34756.7	7365.81
34757.3	7365.04
34758	7364.28
34758.6	7363.52
34759.3	7362.76
34759.9	7362
34760.6	7361.23
34761.2	7360.47
34761.9	7359.71
34762.5	7358.95
34763.2	7358.19
34763.8	7357.42
34764.5	7356.66
34765.1	7355.9
34765.8	7355.14
34766.4	7354.38
34767.1	7353.61
34767.7	7352.85
34768.3	7352.09
34769	7351.33
34769.6	7350.56
34770.3	7349.8
34770.9	7349.04
34771.6	7348.28
34772.2	7347.52
34772.9	7346.75
34773.5	7345.99
34774.2	7345.23
34774.8	7344.47
34775.5	7343.7
34776.1	7342.94
34776.8	7342.18
34777.4	7341.42
34778.1	7340.65
34778.7	7339.89
34779.3	7339.13
34780	7338.37
34780.6	7337.6
34781.3	7336.84
34781.9	7336.08
34782.6	7335.32
34783.2	7334.55
34783.9	7333.79
34784.5	7333.03
34785.2	7332.27
34785.8	7331.5
34786.5	7330.74
34787.1	7329.98
34787.8	7329.21
34788.4	7328.45
34789	7327.69
34789.7	7326.93
34790.3	7326.16
34791	7325.4
34791.6	7324.64
34792.3	7323.87
34792.9	7323.11
34793.6	7322.35
34794.2	7321.59
34794.9	7320.82
34795.5	7320.06
34796.2	7319.3
34796.8	7318.53
34797.5	7317.77
34798.1	7317.01
34798.7	7316.24
34799.4	7315.48
34800	7314.72
34800.7	7313.95
34801.3	7313.19
34802	7312.43
34802.6	7311.66
34803.3	7310.9
34803.9	7310.14
34804.6	7309.38
34805.2	7308.61
34805.9	7307.85
34806.5	7307.09
34807.1	7306.32
34807.8	7305.56
34808.4	7304.79
34809.1	7304.03
34809.7	7303.27
34810.4	7302.5
34811	7301.74
34811.7	7300.98
34812.3	7300.21
34813	7299.45
34813.6	7298.69
34814.2	7297.92
34814.9	7297.16
34815.5	7296.4
34816.2	7295.63
34816.8	7294.87
34817.5	7294.11
34818.1	7293.34
34818.8	7292.58
34819.4	7291.81
34820.1	7291.05
34820.7	7290.29
34821.3	7289.52
34822	7288.76
34822.6	7288
34823.3	7287.23
34823.9	7286.47
34824.6	7285.7
34825.2	7284.94
34825.9	7284.18
34826.5	7283.41
34827.2	7282.65
34827.8	7281.88
34828.4	7281.12
34829.1	7280.36
34829.7	7279.59
34830.4	7278.83
34831	7278.06
34831.7	7277.3
34832.3	7276.54
34833	7275.77
34833.6	7275.01
34834.3	7274.24
34834.9	7273.48
34835.5	7272.71
34836.2	7271.95
34836.8	7271.19
34837.5	7270.42
34838.1	7269.66
34838.8	7268.89
34839.4	7268.13
34840.1	7267.37
34840.7	7266.6
34841.3	7265.84
34842	7265.07
34842.6	7264.31
34843.3	7263.54
34843.9	7262.78
34844.6	7262.01
34845.2	7261.25
34845.9	7260.49
34846.5	7259.72
34847.2	7258.96
34847.8	7258.19
34848.4	7257.43
34849.1	7256.66
34849.7	7255.9
34850.4	7255.13
34851	7254.37
34851.7	7253.6
34852.3	7252.84
34853	7252.07
34853.6	7251.31
34854.2	7250.54
34854.9	7249.78
34855.5	7249.02
34856.2	7248.25
34856.8	7247.49
34857.5	7246.72
34858.1	7245.96
34858.7	7245.19
34859.4	7244.43
34860	7243.66
34860.7	7242.9
34861.3	7242.13
34862	7241.37
34862.6	7240.6
34863.3	7239.84
34863.9	7239.07
34864.5	7238.31
34865.2	7237.54
34865.8	7236.78
34866.5	7236.01
34867.1	7235.25
34867.8	7234.48
34868.4	7233.72
34869.1	7232.95
34869.7	7232.19
34870.3	7231.42
34871	7230.65
34871.6	7229.89
34872.3	7229.12
34872.9	7228.36
34873.6	7227.59
34874.2	7226.83
34874.8	7226.06
34875.5	7225.3
34876.1	7224.53
34876.8	7223.77
34877.4	7223
34878.1	7222.24
34878.7	7221.47
34879.3	7220.7
34880	7219.94
34880.6	7219.17
34881.3	7218.41
34881.9	7217.64
34882.6	7216.88
34883.2	7216.11
34883.9	7215.35
34884.5	7214.58
34885.1	7213.81
34885.8	7213.05
34886.4	7212.28
34887.1	7211.52
34887.7	7210.75
34888.4	7209.99
34889	7209.22
34889.6	7208.45
34890.3	7207.69
34890.9	7206.92
34891.6	7206.16
34892.2	7205.39
34892.9	7204.62
34893.5	7203.86
34894.1	7203.09
34894.8	7202.33
34895.4	7201.56
34896.1	7200.8
34896.7	7200.03
34897.4	7199.26
34898	7198.5
34898.6	7197.73
34899.3	7196.96
34899.9	7196.2
34900.6	7195.43
34901.2	7194.67
34901.9	7193.9
34902.5	7193.13
34903.1	7192.37
34903.8	7191.6
34904.4	7190.84
34905.1	7190.07
34905.7	7189.3
34906.4	7188.54
34907	7187.77
34907.6	7187
34908.3	7186.24
34908.9	7185.47
34909.6	7184.7
34910.2	7183.94
34910.9	7183.17
34911.5	7182.41
34912.1	7181.64
34912.8	7180.87
34913.4	7180.11
34914.1	7179.34
34914.7	7178.57
34915.3	7177.81
34916	7177.04
34916.6	7176.27
34917.3	7175.51
34917.9	7174.74
34918.6	7173.97
34919.2	7173.21
34919.8	7172.44
34920.5	7171.67
34921.1	7170.91
34921.8	7170.14
34922.4	7169.37
34923.1	7168.61
34923.7	7167.84
34924.3	7167.07
34925	7166.31
34925.6	7165.54
34926.3	7164.77
34926.9	7164.01
34927.5	7163.24
34928.2	7162.47
34928.8	7161.7
34929.5	7160.94
34930.1	7160.17
34930.8	7159.4
34931.4	7158.64
34932	7157.87
34932.7	7157.1
34933.3	7156.34
34934	7155.57
34934.6	7154.8
34935.2	7154.03
34935.9	7153.27
34936.5	7152.5
34937.2	7151.73
34937.8	7150.97
34938.5	7150.2
34939.1	7149.43
34939.7	7148.66
34940.4	7147.9
34941	7147.13
34941.7	7146.36
34942.3	7145.59
34942.9	7144.83
34943.6	7144.06
34944.2	7143.29
34944.9	7142.52
34945.5	7141.76
34946.1	7140.99
34946.8	7140.22
34947.4	7139.45
34948.1	7138.69
34948.7	7137.92
34949.3	7137.15
34950	7136.38
34950.6	7135.62
34951.3	7134.85
34951.9	7134.08
34952.6	7133.31
34953.2	7132.55
34953.8	7131.78
34954.5	7131.01
34955.1	7130.24
34955.8	7129.48
34956.4	7128.71
34957	7127.94
34957.7	7127.17
34958.3	7126.4
34959	7125.64
34959.6	7124.87
34960.2	7124.1
34960.9	7123.33
34961.5	7122.57
34962.2	7121.8
34962.8	7121.03
34963.4	7120.26
34964.1	7119.49
34964.7	7118.73
34965.4	7117.96
34966	7117.19
34966.6	7116.42
34967.3	7115.65
34967.9	7114.88
34968.6	7114.12
34969.2	7113.35
34969.8	7112.58
34970.5	7111.81
34971.1	7111.04
34971.8	7110.28
34972.4	7109.51
34973.1	7108.74
34973.7	7107.97
34974.3	7107.2
34975	7106.43
34975.6	7105.67
34976.3	7104.9
34976.9	7104.13
34977.5	7103.36
34978.2	7102.59
34978.8	7101.82
34979.5	7101.06
34980.1	7100.29
34980.7	7099.52
34981.4	7098.75
34982	7097.98
34982.7	7097.21
34983.3	7096.45
34983.9	7095.68
34984.6	7094.91
34985.2	7094.14
34985.8	7093.37
34986.5	7092.6
34987.1	7091.83
34987.8	7091.06
34988.4	7090.3
34989	7089.53
34989.7	7088.76
34990.3	7087.99
34991	7087.22
34991.6	7086.45
34992.2	7085.68
34992.9	7084.91
34993.5	7084.15
34994.2	7083.38
34994.8	7082.61
34995.4	7081.84
34996.1	7081.07
34996.7	7080.3
34997.4	7079.53
34998	7078.76
34998.6	7077.99
34999.3	7077.23
34999.9	7076.46
35000.6	7075.69
35001.2	7074.92
35001.8	7074.15
35002.5	7073.38
35003.1	7072.61
35003.8	7071.84
35004.4	7071.07
35005	7070.3
35005.7	7069.53
35006.3	7068.76
35006.9	7068
35007.6	7067.23
35008.2	7066.46
35008.9	7065.69
35009.5	7064.92
35010.1	7064.15
35010.8	7063.38
35011.4	7062.61
35012.1	7061.84
35012.7	7061.07
35013.3	7060.3
35014	7059.53
35014.6	7058.76
35015.3	7057.99
35015.9	7057.22
35016.5	7056.45
35017.2	7055.69
35017.8	7054.92
35018.4	7054.15
35019.1	7053.38
35019.7	7052.61
35020.4	7051.84
35021	7051.07
35021.6	7050.3
35022.3	7049.53
35022.9	7048.76
35023.6	7047.99
35024.2	7047.22
35024.8	7046.45
35025.5	7045.68
35026.1	7044.91
35026.7	7044.14
35027.4	7043.37
35028	7042.6
35028.7	7041.83
35029.3	7041.06
35029.9	7040.29
35030.6	7039.52
35031.2	7038.75
35031.8	7037.98
35032.5	7037.21
35033.1	7036.44
35033.8	7035.67
35034.4	7034.9
35035	7034.13
35035.7	7033.36
35036.3	7032.59
35037	7031.82
35037.6	7031.05
35038.2	7030.28
35038.9	7029.51
35039.5	7028.74
35040.1	7027.97
35040.8	7027.2
35041.4	7026.43
35042.1	7025.66
35042.7	7024.89
35043.3	7024.12
35044	7023.35
35044.6	7022.58
35045.2	7021.81
35045.9	7021.04
35046.5	7020.27
35047.2	7019.5
35047.8	7018.73
35048.4	7017.96
35049.1	7017.19
35049.7	7016.41
35050.3	7015.64
35051	7014.87
35051.6	7014.1
35052.3	7013.33
35052.9	7012.56
35053.5	7011.79
35054.2	7011.02
35054.8	7010.25
35055.4	7009.48
35056.1	7008.71
35056.7	7007.94
35057.4	7007.17
35058	7006.4
35058.6	7005.63
35059.3	7004.86
35059.9	7004.08
35060.5	7003.31
35061.2	7002.54
35061.8	7001.77
35062.5	7001
35063.1	7000.23
35063.7	6999.46
35064.4	6998.69
35065	6997.92
35065.6	6997.15
35066.3	6996.38
35066.9	6995.6
35067.5	6994.83
35068.2	6994.06
35068.8	6993.29
35069.5	6992.52
35070.1	6991.75
35070.7	6990.98
35071.4	6990.21
35072	6989.44
35072.6	6988.67
35073.3	6987.89
35073.9	6987.12
35074.5	6986.35
35075.2	6985.58
35075.8	6984.81
35076.5	6984.04
35077.1	6983.27
35077.7	6982.5
35078.4	6981.72
35079	6980.95
35079.6	6980.18
35080.3	6979.41
35080.9	6978.64
35081.6	6977.87
35082.2	6977.1
35082.8	6976.32
35083.5	6975.55
35084.1	6974.78
35084.7	6974.01
35085.4	6973.24
35086	6972.47
35086.6	6971.7
35087.3	6970.92
35087.9	6970.15
35088.5	6969.38
35089.2	6968.61
35089.8	6967.84
35090.5	6967.07
35091.1	6966.29
35091.7	6965.52
35092.4	6964.75
35093	6963.98
35093.6	6963.21
35094.3	6962.44
35094.9	6961.66
35095.5	6960.89
35096.2	6960.12
35096.8	6959.35
35097.5	6958.58
35098.1	6957.8
35098.7	6957.03
35099.4	6956.26
35100	6955.49
35100.6	6954.72
35101.3	6953.94
35101.9	6953.17
35102.5	6952.4
35103.2	6951.63
35103.8	6950.86
35104.4	6950.08
35105.1	6949.31
35105.7	6948.54
35106.4	6947.77
35107	6947
35107.6	6946.22
35108.3	6945.45
35108.9	6944.68
35109.5	6943.91
35110.2	6943.14
35110.8	6942.36
35111.4	6941.59
35112.1	6940.82
35112.7	6940.05
35113.3	6939.27
35114	6938.5
35114.6	6937.73
35115.2	6936.96
35115.9	6936.18
35116.5	6935.41
35117.2	6934.64
35117.8	6933.87
35118.4	6933.09
35119.1	6932.32
35119.7	6931.55
35120.3	6930.78
35121	6930
35121.6	6929.23
35122.2	6928.46
35122.9	6927.69
35123.5	6926.91
35124.1	6926.14
35124.8	6925.37
35125.4	6924.6
35126	6923.82
35126.7	6923.05
35127.3	6922.28
35127.9	6921.51
35128.6	6920.73
35129.2	6919.96
35129.8	6919.19
35130.5	6918.41
35131.1	6917.64
35131.8	6916.87
35132.4	6916.1
35133	6915.32
35133.7	6914.55
35134.3	6913.78
35134.9	6913
35135.6	6912.23
35136.2	6911.46
35136.8	6910.68
35137.5	6909.91
35138.1	6909.14
35138.7	6908.37
35139.4	6907.59
35140	6906.82
35140.6	6906.05
35141.3	6905.27
35141.9	6904.5
35142.5	6903.73
35143.2	6902.95
35143.8	6902.18
35144.4	6901.41
35145.1	6900.63
35145.7	6899.86
35146.3	6899.09
35147	6898.31
35147.6	6897.54
35148.2	6896.77
35148.9	6895.99
35149.5	6895.22
35150.1	6894.45
35150.8	6893.67
35151.4	6892.9
35152	6892.13
35152.7	6891.35
35153.3	6890.58
35153.9	6889.81
35154.6	6889.03
35155.2	6888.26
35155.9	6887.49
35156.5	6886.71
35157.1	6885.94
35157.8	6885.17
35158.4	6884.39
35159	6883.62
35159.7	6882.84
35160.3	6882.07
35160.9	6881.3
35161.6	6880.52
35162.2	6879.75
35162.8	6878.98
35163.5	6878.2
35164.1	6877.43
35164.7	6876.66
35165.4	6875.88
35166	6875.11
35166.6	6874.33
35167.3	6873.56
35167.9	6872.79
35168.5	6872.01
35169.2	6871.24
35169.8	6870.46
35170.4	6869.69
35171.1	6868.92
35171.7	6868.14
35172.3	6867.37
35173	6866.59
35173.6	6865.82
35174.2	6865.05
35174.9	6864.27
35175.5	6863.5
35176.1	6862.72
35176.8	6861.95
35177.4	6861.18
35178	6860.4
35178.7	6859.63
35179.3	6858.85
35179.9	6858.08
35180.5	6857.3
35181.2	6856.53
35181.8	6855.76
35182.4	6854.98
35183.1	6854.21
35183.7	6853.43
35184.3	6852.66
35185	6851.88
35185.6	6851.11
35186.2	6850.34
35186.9	6849.56
35187.5	6848.79
35188.1	6848.01
35188.8	6847.24
35189.4	6846.46
35190	6845.69
35190.7	6844.91
35191.3	6844.14
35191.9	6843.36
35192.6	6842.59
35193.2	6841.82
35193.8	6841.04
35194.5	6840.27
35195.1	6839.49
35195.7	6838.72
35196.4	6837.94
35197	6837.17
35197.6	6836.39
35198.3	6835.62
35198.9	6834.84
35199.5	6834.07
35200.2	6833.29
35200.8	6832.52
35201.4	6831.74
35202.1	6830.97
35202.7	6830.19
35203.3	6829.42
35203.9	6828.64
35204.6	6827.87
35205.2	6827.09
35205.8	6826.32
35206.5	6825.54
35207.1	6824.77
35207.7	6823.99
35208.4	6823.22
35209	6822.44
35209.6	6821.67
35210.3	6820.89
35210.9	6820.12
35211.5	6819.34
35212.2	6818.57
35212.8	6817.79
35213.4	6817.02
35214.1	6816.24
35214.7	6815.47
35215.3	6814.69
35216	6813.92
35216.6	6813.14
35217.2	6812.37
35217.8	6811.59
35218.5	6810.82
35219.1	6810.04
35219.7	6809.27
35220.4	6808.49
35221	6807.71
35221.6	6806.94
35222.3	6806.16
35222.9	6805.39
35223.5	6804.61
35224.2	6803.84
35224.8	6803.06
35225.4	6802.29
35226.1	6801.51
35226.7	6800.74
35227.3	6799.96
35228	6799.18
35228.6	6798.41
35229.2	6797.63
35229.8	6796.86
35230.5	6796.08
35231.1	6795.31
35231.7	6794.53
35232.4	6793.75
35233	6792.98
35233.6	6792.2
35234.3	6791.43
35234.9	6790.65
35235.5	6789.88
35236.2	6789.1
35236.8	6788.32
35237.4	6787.55
35238	6786.77
35238.7	6786
35239.3	6785.22
35239.9	6784.44
35240.6	6783.67
35241.2	6782.89
35241.8	6782.12
35242.5	6781.34
35243.1	6780.56
35243.7	6779.79
35244.4	6779.01
35245	6778.24
35245.6	6777.46
35246.2	6776.68
35246.9	6775.91
35247.5	6775.13
35248.1	6774.36
35248.8	6773.58
35249.4	6772.8
35250	6772.03
35250.7	6771.25
35251.3	6770.47
35251.9	6769.7
35252.6	6768.92
35253.2	6768.15
35253.8	6767.37
35254.4	6766.59
35255.1	6765.82
35255.7	6765.04
35256.3	6764.26
35257	6763.49
35257.6	6762.71
35258.2	6761.93
35258.9	6761.16
35259.5	6760.38
35260.1	6759.6
35260.7	6758.83
35261.4	6758.05
35262	6757.27
35262.6	6756.5
35263.3	6755.72
35263.9	6754.94
35264.5	6754.17
35265.2	6753.39
35265.8	6752.61
35266.4	6751.84
35267	6751.06
35267.7	6750.28
35268.3	6749.51
35268.9	6748.73
35269.6	6747.95
35270.2	6747.18
35270.8	6746.4
35271.5	6745.62
35272.1	6744.85
35272.7	6744.07
35273.3	6743.29
35274	6742.52
35274.6	6741.74
35275.2	6740.96
35275.9	6740.19
35276.5	6739.41
35277.1	6738.63
35277.7	6737.85
35278.4	6737.08
35279	6736.3
35279.6	6735.52
35280.3	6734.75
35280.9	6733.97
35281.5	6733.19
35282.2	6732.41
35282.8	6731.64
35283.4	6730.86
35284	6730.08
35284.7	6729.31
35285.3	6728.53
35285.9	6727.75
35286.6	6726.97
35287.2	6726.2
35287.8	6725.42
35288.4	6724.64
35289.1	6723.86
35289.7	6723.09
35290.3	6722.31
35291	6721.53
35291.6	6720.76
35292.2	6719.98
35292.8	6719.2
35293.5	6718.42
35294.1	6717.65
35294.7	6716.87
35295.4	6716.09
35296	6715.31
35296.6	6714.54
35297.3	6713.76
35297.9	6712.98
35298.5	6712.2
35299.1	6711.43
35299.8	6710.65
35300.4	6709.87
35301	6709.09
35301.7	6708.31
35302.3	6707.54
35302.9	6706.76
35303.5	6705.98
35304.2	6705.2
35304.8	6704.43
35305.4	6703.65
35306.1	6702.87
35306.7	6702.09
35307.3	6701.31
35307.9	6700.54
35308.6	6699.76
35309.2	6698.98
35309.8	6698.2
35310.5	6697.42
35311.1	6696.65
35311.7	6695.87
35312.3	6695.09
35313	6694.31
35313.6	6693.53
35314.2	6692.76
35314.8	6691.98
35315.5	6691.2
35316.1	6690.42
35316.7	6689.64
35317.4	6688.87
35318	6688.09
35318.6	6687.31
35319.2	6686.53
35319.9	6685.75
35320.5	6684.98
35321.1	6684.2
35321.8	6683.42
35322.4	6682.64
35323	6681.86
35323.6	6681.08
35324.3	6680.31
35324.9	6679.53
35325.5	6678.75
35326.2	6677.97
35326.8	6677.19
35327.4	6676.41
35328	6675.63
35328.7	6674.86
35329.3	6674.08
35329.9	6673.3
35330.5	6672.52
35331.2	6671.74
35331.8	6670.96
35332.4	6670.19
35333.1	6669.41
35333.7	6668.63
35334.3	6667.85
35334.9	6667.07
35335.6	6666.29
35336.2	6665.51
35336.8	6664.73
35337.4	6663.96
35338.1	6663.18
35338.7	6662.4
35339.3	6661.62
35340	6660.84
35340.6	6660.06
35341.2	6659.28
35341.8	6658.5
35342.5	6657.73
35343.1	6656.95
35343.7	6656.17
35344.3	6655.39
35345	6654.61
35345.6	6653.83
35346.2	6653.05
35346.9	6652.27
35347.5	6651.49
35348.1	6650.72
35348.7	6649.94
35349.4	6649.16
35350	6648.38
35350.6	6647.6
35351.2	6646.82
35351.9	6646.04
35352.5	6645.26
35353.1	6644.48
35353.8	6643.7
35354.4	6642.92
35355	6642.14
35355.6	6641.37
35356.3	6640.59
35356.9	6639.81
35357.5	6639.03
35358.1	6638.25
35358.8	6637.47
35359.4	6636.69
35360	6635.91
35360.6	6635.13
35361.3	6634.35
35361.9	6633.57
35362.5	6632.79
35363.2	6632.01
35363.8	6631.23
35364.4	6630.45
35365	6629.68
35365.7	6628.9
35366.3	6628.12
35366.9	6627.34
35367.5	6626.56
35368.2	6625.78
35368.8	6625
35369.4	6624.22
35370	6623.44
35370.7	6622.66
35371.3	6621.88
35371.9	6621.1
35372.5	6620.32
35373.2	6619.54
35373.8	6618.76
35374.4	6617.98
35375.1	6617.2
35375.7	6616.42
35376.3	6615.64
35376.9	6614.86
35377.6	6614.08
35378.2	6613.3
35378.8	6612.52
35379.4	6611.74
35380.1	6610.96
35380.7	6610.18
35381.3	6609.4
35381.9	6608.62
35382.6	6607.84
35383.2	6607.06
35383.8	6606.28
35384.4	6605.5
35385.1	6604.72
35385.7	6603.94
35386.3	6603.16
35386.9	6602.38
35387.6	6601.6
35388.2	6600.82
35388.8	6600.04
35389.4	6599.26
35390.1	6598.48
35390.7	6597.7
35391.3	6596.92
35391.9	6596.14
35392.6	6595.36
35393.2	6594.58
35393.8	6593.8
35394.4	6593.02
35395.1	6592.24
35395.7	6591.46
35396.3	6590.68
35396.9	6589.9
